city_id,comment,time_point,building,buildgen,newbuild,uncertainty,range
9087,St. Trinitatis um 1200,1200,1,1,1,0,1
9087,Kellgiatstift umd 1200 entstanden,1200,2,1,1,0,1
9087,St. Urban 1233 erstmals nachzuweisen,1225,1,1,1,2,2
9087,Domneubau etwa 1230-1520,1230,1,1,1,0,0
9087,St. Jakob um 1240 erbaut,1250,1,1,1,0,1
9087,"""capella S. Mariae in foro"" 1205; Mitte 13. Jh. Frauenkirche (Stadtkirche); Neubauten 1347 und 1470; Turm nach Brand 1547 wieder erbaut",1250,1,1,1,0,2
9087,"St. Peter und Paul, Franziskanerklosterkirche, um 1260 erbaut",1250,2,1,1,0,1
9087,"Rathaus, Erstanlage unbekannt, 1316 und 1472 ff. erweiternd neugebaut",1316,5,2,1,0,0
9087,"""capella S. Mariae in foro"" 1205; Mitte 13. Jh. Frauenkirche (Stadtkirche); Neubauten 1347 und 1470; Turm nach Brand 1547 wieder erbaut",1347,1,1,1,0,0
9087,"""capella S. Mariae in foro"" 1205; Mitte 13. Jh. Frauenkirche (Stadtkirche); Neubauten 1347 und 1470; Turm nach Brand 1547 wieder erbaut",1470,1,1,1,0,0
9087,Albrechtsburg 1471 bis etwa 1530 erbaut,1471,12,5,1,0,0
9087,St. Wolfgang um 1470 erbaut,1475,1,1,1,0,1
9087,"Rathaus, Erstanlage unbekannt, 1316 und 1472 ff. erweiternd neugebaut",1475,5,2,1,1,2
9087,Bischofspfalz etwa 1480 bis 1547,1480,3,1,1,0,0
9087,"""capella S. Mariae in foro"" 1205; Mitte 13. Jh. Frauenkirche (Stadtkirche); Neubauten 1347 und 1470; Turm nach Brand 1547 wieder erbaut",1550,1,1,0,1,2
9088,Liebfrauenkirche 1303 erw.; 1473 Neubau; 1516-17 Erbauung eines gemauerten Turmes; 1563 Kirchendach und Turm nach Brand mit Schiefer gedeckt; 1624 Kirche abgebrannt und 1630 erneuert,1300,1,1,1,2,2
9088,Brücke 1378 erw.,1375,8,7,1,2,2
9088,Kapelle seit 1385; abgebrannt 1450 und 1624 (1822 abgetragen),1385,1,1,1,0,0
9088,Liebfrauenkirche 1303 erw.; 1473 Neubau; 1516-17 Erbauung eines gemauerten Turmes; 1563 Kirchendach und Turm nach Brand mit Schiefer gedeckt; 1624 Kirche abgebrannt und 1630 erneuert,1473,1,1,1,0,0
9088,"Rathaus 1498, 1551, 1624, 1693 abgebrannt; Neubau 1696",1475,5,2,1,2,2
9088,Kapelle seit 1385; abgebrannt 1450 und 1624 (1822 abgetragen),1475,1,1,0,1,2
9088,"Rathaus 1498, 1551, 1624, 1693 abgebrannt; Neubau 1696",1500,5,2,0,1,2
9088,Liebfrauenkirche 1303 erw.; 1473 Neubau; 1516-17 Erbauung eines gemauerten Turmes; 1563 Kirchendach und Turm nach Brand mit Schiefer gedeckt; 1624 Kirche abgebrannt und 1630 erneuert,1516,1,1,0,0,0
9088,Altes Schulhaus 1544 erbaut,1544,14,6,1,0,0
9088,Liebfrauenkirche 1303 erw.; 1473 Neubau; 1516-17 Erbauung eines gemauerten Turmes; 1563 Kirchendach und Turm nach Brand mit Schiefer gedeckt; 1624 Kirche abgebrannt und 1630 erneuert,1563,1,1,0,0,0
9088,Badestube 1574,1574,13,6,1,0,0
9088,"Rathaus 1498, 1551, 1624, 1693 abgebrannt; Neubau 1696",1575,5,2,0,1,2
9088,Hospital 1605 bezeugt,1600,13,6,1,2,2
9088,Kapelle seit 1385; abgebrannt 1450 und 1624 (1822 abgetragen),1625,1,1,0,1,2
9088,"Rathaus 1498, 1551, 1624, 1693 abgebrannt; Neubau 1696",1625,5,2,0,1,2
9088,Liebfrauenkirche 1303 erw.; 1473 Neubau; 1516-17 Erbauung eines gemauerten Turmes; 1563 Kirchendach und Turm nach Brand mit Schiefer gedeckt; 1624 Kirche abgebrannt und 1630 erneuert,1630,1,1,0,0,0
9088,"Rathaus 1498, 1551, 1624, 1693 abgebrannt; Neubau 1696",1696,5,2,1,0,0
9088,Abbruch und Neubau des Schießhauses 1769-70,1750,10,5,1,2,2
9088,Abbruch und Neubau des Schießhauses 1769-70,1769,10,5,1,0,0
9089,"""Slos Mogiln"" 1160 erbaut; 1261 ""ein ordentliches castrum"" (Erweitert?); 1341 Schloß wurde erneuert; heutiger Bau aus den Jahren 1515 und 1572; Nordflügel 1715; Südflügel 1726; Schloßkapelle angebl. Schon 1218 vorhanden",1160,11,4,1,0,0
9089,"""Slos Mogiln"" 1160 erbaut; 1261 ""ein ordentliches castrum"" (Erweitert?); 1341 Schloß wurde erneuert; heutiger Bau aus den Jahren 1515 und 1572; Nordflügel 1715; Südflügel 1726; Schloßkapelle angebl. Schon 1218 vorhanden",1200,1,1,1,2,2
9089,"Stadtkirche Johannes der Täufer, (Pleban Albertus 1219); Hallenbau aus Anfang 16. Jh.",1225,1,1,1,0,1
9089,"""Slos Mogiln"" 1160 erbaut; 1261 ""ein ordentliches castrum"" (Erweitert?); 1341 Schloß wurde erneuert; heutiger Bau aus den Jahren 1515 und 1572; Nordflügel 1715; Südflügel 1726; Schloßkapelle angebl. Schon 1218 vorhanden",1261,11,4,0,0,0
9089,Obergerichtsvogtei 1278,1278,4,2,1,0,0
9089,"""Slos Mogiln"" 1160 erbaut; 1261 ""ein ordentliches castrum"" (Erweitert?); 1341 Schloß wurde erneuert; heutiger Bau aus den Jahren 1515 und 1572; Nordflügel 1715; Südflügel 1726; Schloßkapelle angebl. Schon 1218 vorhanden",1341,11,4,0,0,0
9089,Gottesackerkirche seit 1373 bezeugt; 1611-16 erbaut; 1751 erneuert,1350,1,1,1,2,2
9089,"Stadtkirche Johannes der Täufer, (Pleban Albertus 1219); Hallenbau aus Anfang 16. Jh.",1500,1,1,1,0,2
9089,"""Slos Mogiln"" 1160 erbaut; 1261 ""ein ordentliches castrum"" (Erweitert?); 1341 Schloß wurde erneuert; heutiger Bau aus den Jahren 1515 und 1572; Nordflügel 1715; Südflügel 1726; Schloßkapelle angebl. Schon 1218 vorhanden",1515,11,4,0,0,0
9089,"""Slos Mogiln"" 1160 erbaut; 1261 ""ein ordentliches castrum"" (Erweitert?); 1341 Schloß wurde erneuert; heutiger Bau aus den Jahren 1515 und 1572; Nordflügel 1715; Südflügel 1726; Schloßkapelle angebl. Schon 1218 vorhanden",1572,11,4,0,0,0
9089,Gottesackerkirche seit 1373 bezeugt; 1611-16 erbaut; 1751 erneuert,1611,1,1,1,0,0
9089,"""Slos Mogiln"" 1160 erbaut; 1261 ""ein ordentliches castrum"" (Erweitert?); 1341 Schloß wurde erneuert; heutiger Bau aus den Jahren 1515 und 1572; Nordflügel 1715; Südflügel 1726; Schloßkapelle angebl. Schon 1218 vorhanden",1715,11,4,0,0,0
9089,"""Slos Mogiln"" 1160 erbaut; 1261 ""ein ordentliches castrum"" (Erweitert?); 1341 Schloß wurde erneuert; heutiger Bau aus den Jahren 1515 und 1572; Nordflügel 1715; Südflügel 1726; Schloßkapelle angebl. Schon 1218 vorhanden",1726,11,4,0,0,0
9089,Gottesackerkirche seit 1373 bezeugt; 1611-16 erbaut; 1751 erneuert,1751,1,1,0,0,0
9090,Stadtkirche St. Georg 1392 erstmals bezeugt,1375,1,1,1,2,2
9090,Schloß aus dem 16. und 17. Jh.,1500,11,4,1,0,4
9090,Rathaus mit Dachreiter 1609 erbaut; älteres Rathaus 1598 bezeugt,1575,5,2,1,2,2
9090,"Schloßkirche, Umbau 1588; Turm 1753",1575,1,1,1,2,2
9090,"Schloßkirche, Umbau 1588; Turm 1753",1588,1,1,0,0,0
9090,Schloß aus dem 16. und 17. Jh.,1600,11,4,0,0,4
9090,Rathaus mit Dachreiter 1609 erbaut; älteres Rathaus 1598 bezeugt,1609,5,2,1,0,0
9090,Hospital 1621 gestiftet,1621,13,6,1,0,0
9090,"Schloßkirche, Umbau 1588; Turm 1753",1753,1,1,0,0,0
9091,"Schloß als ""castrum"" 1308 erstmals erw., doch weit ältere Gründung; heutiger Bau 1703 erbaut",1300,12,5,1,2,2
9091,"Stadtkirche, Langhaus und Turmunterbau romanisch; Chor wahrscheinl. Aus dem Ende 15. Jh.; 1490 Klostergebäude angebaut; 1681 ausgebrannt und darauf neu aufgebaut",1475,1,1,0,0,2
9091,"Stadtkirche, Langhaus und Turmunterbau romanisch; Chor wahrscheinl. Aus dem Ende 15. Jh.; 1490 Klostergebäude angebaut; 1681 ausgebrannt und darauf neu aufgebaut",1490,2,1,0,0,0
9091,Begräbniskirche wohl aus dem Ende 16. Jh.,1575,1,1,1,0,2
9091,"Stadtkirche, Langhaus und Turmunterbau romanisch; Chor wahrscheinl. Aus dem Ende 15. Jh.; 1490 Klostergebäude angebaut; 1681 ausgebrannt und darauf neu aufgebaut",1700,2,1,0,1,2
9091,"Schloß als ""castrum"" 1308 erstmals erw., doch weit ältere Gründung; heutiger Bau 1703 erbaut",1703,11,4,0,0,0
9092,"Burg geht wohl auf eine Burganlage aus dem 12. Jh. Zurück; 1323 erstmals als ""castrum"" bezeichnet; Burgkapelle wahrscheinlich aus dem 14. Jh. ; Gebäude der Vorburg in der 2. Hälfete 18. Jh. Errichtet",1100,12,5,1,0,4
9092,"Burg geht wohl auf eine Burganlage aus dem 12. Jh. Zurück; 1323 erstmals als ""castrum"" bezeichnet; Burgkapelle wahrscheinlich aus dem 14. Jh. ; Gebäude der Vorburg in der 2. Hälfete 18. Jh. Errichtet",1300,1,1,0,0,4
9092,"Burg geht wohl auf eine Burganlage aus dem 12. Jh. Zurück; 1323 erstmals als ""castrum"" bezeichnet; Burgkapelle wahrscheinlich aus dem 14. Jh. ; Gebäude der Vorburg in der 2. Hälfete 18. Jh. Errichtet",1300,12,5,0,2,2
9092,"Burg geht wohl auf eine Burganlage aus dem 12. Jh. Zurück; 1323 erstmals als ""castrum"" bezeichnet; Burgkapelle wahrscheinlich aus dem 14. Jh. ; Gebäude der Vorburg in der 2. Hälfete 18. Jh. Errichtet",1750,12,5,0,0,3
9093,Kirche 1717 abgebrannt und 1724 wiederaufgebaut,1700,1,1,1,2,2
9093,Kirche 1717 abgebrannt und 1724 wiederaufgebaut,1724,1,1,0,0,0
9094,"Stadtkirche, frühgotischer Bau; Schiff jedoch größtenteils aus dem 16. Jh.",1500,1,1,0,0,4
9095,Schloß um 1460 erbaut; Schloßkirche 1629 erbaut,1450,11,4,1,0,1
9095,Schloß um 1460 erbaut; Schloßkirche 1629 erbaut,1629,1,1,1,0,0
9096,Erste Kirche 1667 errichtet; 1735-38 Neubau,1667,1,1,1,0,0
9096,Erste Kirche 1667 errichtet; 1735-38 Neubau,1735,1,1,1,0,0
9097,"Grundstein zur Stadtkirche 1675 gelegt, 1679 geweiht; steinerner Turm 1769-70",1675,1,1,1,0,0
9097,Schulhaus 1685-86,1685,14,6,1,0,0
9097,Pfarrhaus 1695; Neubau 1785,1695,3,1,1,0,0
9097,"""Rat- und Gewandhaus"" 1719 erbaut",1719,5,2,1,0,0
9097,"""Rat- und Gewandhaus"" 1719 erbaut",1719,7,3,1,0,0
9097,"Grundstein zur Stadtkirche 1675 gelegt, 1679 geweiht; steinerner Turm 1769-70",1769,1,1,0,0,0
9097,Pfarrhaus 1695; Neubau 1785,1785,3,1,1,0,0
9098,Stadtkirche St. Jakobi aus der 1. Hälfte 14. Jh.,1100,1,1,1,0,3
9098,Hospital 1557 erstmals erw.,1550,13,6,1,2,2
9098,Rathaus 1696 wieder erbaut,1675,5,2,1,2,2
9098,Rathaus 1696 wieder erbaut,1696,5,2,1,0,0
9098,Hospitalkirche 1712 neu errichtet,1712,1,1,1,0,0
9099,"Kirche ""Zu unserer lieben Frauen"" Anfang 15. Jh. Erbaut",1400,1,1,1,0,2
9099,Knappschaftskapelle um 1500,1500,1,1,1,0,1
9100,"Kirche, Pfarrer 1254 urkl. Erw.; 1565 neu erbaut ",1250,1,1,1,2,2
9100,Malz- und Brauhaus zu Anfang 16. Jh. Errichtet,1500,6,3,1,0,2
9100,Schloß 1554-57 ausgebaut,1554,11,4,1,0,0
9100,"Kirche, Pfarrer 1254 urkl. Erw.; 1565 neu erbaut ",1565,1,1,1,0,0
9103,"Kirche, Pfarre 1539 noch unbestätigt",1525,1,1,1,2,2
9103,Hospital bald nach Stadtgründung (1539) errichtet,1550,13,6,1,1,2
9104,Kreuzkapelle stand noch 1539,1525,1,1,1,2,2
9104,Hospital stand schon vor 1539,1525,13,6,1,2,2
9104,Rathaus wurde 1575 neu erbaut; 1753 abgebrannt und erst 1780 wieder vollendet,1575,5,2,1,0,0
9104,Rathaus wurde 1575 neu erbaut; 1753 abgebrannt und erst 1780 wieder vollendet,1780,5,2,0,0,0
9105,neue Christuskirche 1724-26 erbaut,1724,1,1,1,0,0
9106,Borg Vogtsberg etwa 1240 errichtet,1250,12,5,1,0,1
9106,"Jakobikirche 1340 erbaut; Türme abgebrannt 1632, 1720, 1780; 1836 die heutigen Türme errichtet",1340,1,1,1,0,0
9106,Katharinen- oder Gottesackerkirche erbaut 1613-1616; 1740 erneuert,1613,1,1,1,0,0
9106,"Jakobikirche 1340 erbaut; Türme abgebrannt 1632, 1720, 1780; 1836 die heutigen Türme errichtet",1650,1,1,0,1,2
9106,"Jakobikirche 1340 erbaut; Türme abgebrannt 1632, 1720, 1780; 1836 die heutigen Türme errichtet",1725,1,1,0,1,2
9106,Katharinen- oder Gottesackerkirche erbaut 1613-1616; 1740 erneuert,1740,1,1,0,0,0
9107,alte Kirche bis Ende 16. Jh. Benutzt,1575,1,1,1,0,2
9107,neue Kirche 1584-90 gebaut; 1639 abgebrannt und wieder aufgebaut,1584,1,1,1,0,0
9107,neue Kirche 1584-90 gebaut; 1639 abgebrannt und wieder aufgebaut,1639,1,1,0,0,0
9108,Franziskanerkloster 1228 gegr.,1228,2,1,1,0,0
9108,Marienkirche 1246 erbaut; 1429 erneuert,1246,1,1,1,0,0
9108,1387 war das Schloß bereits wüst,1375,11,4,1,2,2
9108,"Stadtkirche St. Ägidius 1429 abgebrannt, 1464 neu erbaut; Kirchenbrände 1705, 1733, 1783, 1824",1425,1,1,1,2,2
9108,Marienkirche 1246 erbaut; 1429 erneuert,1429,1,1,0,0,0
9108,"Stadtkirche St. Ägidius 1429 abgebrannt, 1464 neu erbaut; Kirchenbrände 1705, 1733, 1783, 1824",1464,1,1,1,0,0
9108,Archidiakonat Anfang 16. Jh.,1500,3,1,1,0,2
9108,Rathaus 1539 erbaut,1539,5,2,1,0,0
9108,Superintendentur 1572 neu erbaut,1572,4,2,1,0,0
9108,Mädchenschulenneubau 1577,1577,14,6,1,0,0
9108,Marktbrunnen 1588 erbaut,1588,8,7,1,0,0
9108,"Stadtkirche St. Ägidius 1429 abgebrannt, 1464 neu erbaut; Kirchenbrände 1705, 1733, 1783, 1824",1725,1,1,0,1,2
9108,"Stadtkirche St. Ägidius 1429 abgebrannt, 1464 neu erbaut; Kirchenbrände 1705, 1733, 1783, 1824",1750,1,1,0,1,2
9109,Hauptkirche Mariä Himmelfahrt erbaut im 1. Drittel des 13. Jh.; 1614-15 umgebaut,1200,1,1,1,0,3
9109,erstes Rathaus 1368 gewaltsam abgebrochen,1350,5,2,1,2,2
9109,Zweites Rathaus vielleicht 1405,1400,5,2,1,0,1
9109,Hauptkirche Mariä Himmelfahrt erbaut im 1. Drittel des 13. Jh.; 1614-15 umgebaut,1614,1,1,0,0,0
9110,"Stadtkirche St. Michaelis, 1268 Pleban gen.",1275,1,1,1,0,1
9111,St.-Otto-Kirche 1189 vom Abt gegr. (?),1189,1,1,1,0,0
9111,"St.-Laurentius-Kirche, urspr. romanisch; Seitenschiff 1463 errichtet; erneuert 1701",1463,1,1,0,0,0
9111,"St.-Laurentius-Kirche, urspr. romanisch; Seitenschiff 1463 errichtet; erneuert 1701",1701,1,1,0,0,0
9112,Rathaus 1376 erw.; Neubau 1546 und 1717,1375,5,2,1,2,2
9112,1380 Kapellenanbau an die Stadtkirche; 1476 Frauenkirchturm erbaut; 1499 Kirchenneubau; 1515 Erbauung der Stadtkirche,1380,1,1,1,0,0
9112,1380 Kapellenanbau an die Stadtkirche; 1476 Frauenkirchturm erbaut; 1499 Kirchenneubau; 1515 Erbauung der Stadtkirche,1476,1,1,0,0,0
9112,1380 Kapellenanbau an die Stadtkirche; 1476 Frauenkirchturm erbaut; 1499 Kirchenneubau; 1515 Erbauung der Stadtkirche,1499,1,1,1,0,0
9112,1380 Kapellenanbau an die Stadtkirche; 1476 Frauenkirchturm erbaut; 1499 Kirchenneubau; 1515 Erbauung der Stadtkirche,1515,1,1,1,0,0
9112,5bogige Steinbrücke 1527 erw.,1525,8,7,1,2,2
9112,Rathaus 1376 erw.; Neubau 1546 und 1717,1546,5,2,1,0,0
9112,Siechhaus 1581-82 erbaut,1581,13,6,1,0,0
9112,Rathaus 1376 erw.; Neubau 1546 und 1717,1717,5,2,1,0,0
9113,St. Marienkirche 13. Jh.; Neubau 1. Hälfte 15. Jh.; jetziges größeres Gebäude errichtet 1466-1546 als got. Hallenkirche,1200,1,1,1,0,4
9113,"Schloß Sonnenstein, Erste Erwähnung 1269 Georgskapelle; größerer Bau 1. Hälfte 15. Jh.; Teilneubau 1466-68; Neubau des Turmes 1469-70; bedeutender Umbau 1472; Wiederaufbau nach Brand 1491; Umbau zum ""festen Haus"" 1545-48; abermaliger Umbau 1570",1250,1,1,1,2,2
9113,"Dominikanerkloster gegr. Um 1300, erste Erwähnung 1307; Klosterkirche um 1300; Umbau der Klosterkirche 2. Hälfte 14. Jh. Zur Hallenkirche; notdürftige Wiederherstellung 1705-08; Turm 2. Hälfte 15. Jh., unvollendet",1300,2,1,1,0,1
9113,"Dominikanerkloster gegr. Um 1300, erste Erwähnung 1307; Klosterkirche um 1300; Umbau der Klosterkirche 2. Hälfte 14. Jh. Zur Hallenkirche; notdürftige Wiederherstellung 1705-08; Turm 2. Hälfte 15. Jh., unvollendet",1300,2,1,1,0,1
9113,Hospital zum erstmals erw. 1338,1325,13,6,1,2,2
9113,Nikolaikirche erste Erwähnung 1335; Umbau 1551-88; Neubau nach Brand 1662-65,1325,1,1,1,2,2
9113,"Dominikanerkloster gegr. Um 1300, erste Erwähnung 1307; Klosterkirche um 1300; Umbau der Klosterkirche 2. Hälfte 14. Jh. Zur Hallenkirche; notdürftige Wiederherstellung 1705-08; Turm 2. Hälfte 15. Jh., unvollendet",1350,2,1,0,0,3
9113,Rathaus erstmals erw. 1386; Renaissanceneubau 1555-56; Neubau des Turmes 1718,1375,5,2,1,2,2
9113,"Schloß Sonnenstein, Erste Erwähnung 1269 Georgskapelle; größerer Bau 1. Hälfte 15. Jh.; Teilneubau 1466-68; Neubau des Turmes 1469-70; bedeutender Umbau 1472; Wiederaufbau nach Brand 1491; Umbau zum ""festen Haus"" 1545-48; abermaliger Umbau 1570",1400,11,4,1,0,3
9113,St. Marienkirche 13. Jh.; Neubau 1. Hälfte 15. Jh.; jetziges größeres Gebäude errichtet 1466-1546 als got. Hallenkirche,1400,1,1,1,0,3
9113,"Dominikanerkloster gegr. Um 1300, erste Erwähnung 1307; Klosterkirche um 1300; Umbau der Klosterkirche 2. Hälfte 14. Jh. Zur Hallenkirche; notdürftige Wiederherstellung 1705-08; Turm 2. Hälfte 15. Jh., unvollendet",1450,2,1,0,0,3
9113,"Schloß Sonnenstein, Erste Erwähnung 1269 Georgskapelle; größerer Bau 1. Hälfte 15. Jh.; Teilneubau 1466-68; Neubau des Turmes 1469-70; bedeutender Umbau 1472; Wiederaufbau nach Brand 1491; Umbau zum ""festen Haus"" 1545-48; abermaliger Umbau 1570",1466,11,4,0,0,0
9113,St. Marienkirche 13. Jh.; Neubau 1. Hälfte 15. Jh.; jetziges größeres Gebäude errichtet 1466-1546 als got. Hallenkirche,1466,1,1,0,0,0
9113,"Schloß Sonnenstein, Erste Erwähnung 1269 Georgskapelle; größerer Bau 1. Hälfte 15. Jh.; Teilneubau 1466-68; Neubau des Turmes 1469-70; bedeutender Umbau 1472; Wiederaufbau nach Brand 1491; Umbau zum ""festen Haus"" 1545-48; abermaliger Umbau 1570",1469,11,4,0,0,0
9113,"Schloß Sonnenstein, Erste Erwähnung 1269 Georgskapelle; größerer Bau 1. Hälfte 15. Jh.; Teilneubau 1466-68; Neubau des Turmes 1469-70; bedeutender Umbau 1472; Wiederaufbau nach Brand 1491; Umbau zum ""festen Haus"" 1545-48; abermaliger Umbau 1570",1472,11,4,0,0,0
9113,Kapitelsaalgebäude um 1470,1475,2,1,1,0,1
9113,"Schloß Sonnenstein, Erste Erwähnung 1269 Georgskapelle; größerer Bau 1. Hälfte 15. Jh.; Teilneubau 1466-68; Neubau des Turmes 1469-70; bedeutender Umbau 1472; Wiederaufbau nach Brand 1491; Umbau zum ""festen Haus"" 1545-48; abermaliger Umbau 1570",1500,11,4,0,1,2
9113,"Schloß Sonnenstein, Erste Erwähnung 1269 Georgskapelle; größerer Bau 1. Hälfte 15. Jh.; Teilneubau 1466-68; Neubau des Turmes 1469-70; bedeutender Umbau 1472; Wiederaufbau nach Brand 1491; Umbau zum ""festen Haus"" 1545-48; abermaliger Umbau 1570",1545,11,4,0,0,0
9113,Nikolaikirche erste Erwähnung 1335; Umbau 1551-88; Neubau nach Brand 1662-65,1551,1,1,0,0,0
9113,Rathaus erstmals erw. 1386; Renaissanceneubau 1555-56; Neubau des Turmes 1718,1555,5,2,1,0,0
9113,"Schloß Sonnenstein, Erste Erwähnung 1269 Georgskapelle; größerer Bau 1. Hälfte 15. Jh.; Teilneubau 1466-68; Neubau des Turmes 1469-70; bedeutender Umbau 1472; Wiederaufbau nach Brand 1491; Umbau zum ""festen Haus"" 1545-48; abermaliger Umbau 1570",1570,11,4,0,0,0
9113,"Schloß Sonnenstein, Erste Erwähnung 1269 Georgskapelle; größerer Bau 1. Hälfte 15. Jh.; Teilneubau 1466-68; Neubau des Turmes 1469-70; bedeutender Umbau 1472; Wiederaufbau nach Brand 1491; Umbau zum ""festen Haus"" 1545-48; abermaliger Umbau 1570",1604,11,4,0,0,0
9113,Nikolaikirche erste Erwähnung 1335; Umbau 1551-88; Neubau nach Brand 1662-65,1662,1,1,1,0,0
9113,"Dominikanerkloster gegr. Um 1300, erste Erwähnung 1307; Klosterkirche um 1300; Umbau der Klosterkirche 2. Hälfte 14. Jh. Zur Hallenkirche; notdürftige Wiederherstellung 1705-08; Turm 2. Hälfte 15. Jh., unvollendet",1705,2,1,0,0,0
9113,Rathaus erstmals erw. 1386; Renaissanceneubau 1555-56; Neubau des Turmes 1718,1718,5,2,0,0,0
9114,erste Kapelle schon im 12. Jh.,1100,1,1,1,0,4
9114,1274 hat schon eine Kirche bestanden,1250,1,1,1,2,2
9114,Grundstein zur neuen Niklaskirche am 28.05.1519 gelegt,1519,1,1,1,0,0
9114,Schloßkirche 1585 erbaut; 1719 erneuert,1585,1,1,1,0,0
9114,Schloßkirche 1585 erbaut; 1719 erneuert,1719,1,1,0,0,0
9115,Leprosenhaus (Siechhaus für Leprakranke) erw. 1255,1250,13,6,1,2,2
9115,Dominikanerkloster 1273-85 gebaut,1273,2,1,1,0,0
9115,Elisabethhospital gegr. 1332,1332,13,6,1,0,0
9115,Rathaus 1382 vorhanden,1375,5,2,1,2,2
9115,Siechhaus vor der Stadt 1382 erw.,1375,13,6,1,2,2
9115,"altes Schloß im 15. Jh. Schon verfallen, 1727-30 zum Malzhaus umgebaut",1400,11,4,1,2,2
9115,"Johanniskirche, Schiff nach Brand 1548 als Hallenkirche mit Netzgewölbe; Turmhauben nach Brand 1635",1525,1,1,1,2,2
9115,"neues Schloß 1548 abgebrannt, 1675 als Sitz der Hz. Von Sachsen-Zeits neu errichtet",1525,11,4,1,2,2
9115,"Johanniskirche, Schiff nach Brand 1548 als Hallenkirche mit Netzgewölbe; Turmhauben nach Brand 1635",1550,1,1,1,1,2
9115,"Johanniskirche, Schiff nach Brand 1548 als Hallenkirche mit Netzgewölbe; Turmhauben nach Brand 1635",1635,1,1,0,0,0
9115,"neues Schloß 1548 abgebrannt, 1675 als Sitz der Hz. Von Sachsen-Zeits neu errichtet",1675,11,4,1,0,0
9115,1679-1722 Gottesacker- oder Bartholomäuskirche errichtet,1679,1,1,1,0,0
9115,"altes Schloß im 15. Jh. Schon verfallen, 1727-30 zum Malzhaus umgebaut",1727,6,3,0,0,0
9116,Nikolaikirche im 12.-13. Jh. Erbaut,1100,1,1,1,0,4
9116,Marienkirche 1225 bezeugt; 1504 und 1550 Erweiterung; 1645 Wiederaufbau nach Brand; ,1225,1,1,1,2,2
9116,Hussitenturm 1429,1429,16,7,1,0,0
9116,Rathaus um 1500 erw.; Neubau 1555,1500,5,2,1,2,2
9116,Marienkirche 1225 bezeugt; 1504 und 1550 Erweiterung; 1645 Wiederaufbau nach Brand; ,1504,1,1,0,0,0
9116,Marienkirche 1225 bezeugt; 1504 und 1550 Erweiterung; 1645 Wiederaufbau nach Brand; ,1550,1,1,0,0,0
9116,Rathaus um 1500 erw.; Neubau 1555,1555,5,2,1,0,0
9116,Marienkirche 1225 bezeugt; 1504 und 1550 Erweiterung; 1645 Wiederaufbau nach Brand; ,1645,1,1,0,0,0
9116,"Neubau der Stadtkirche nach Brand 1742, Weihe 1745",1725,1,1,1,2,2
9116,"Neubau der Stadtkirche nach Brand 1742, Weihe 1745",1742,1,1,1,0,0
9117,Burg um 1200,1200,12,5,1,0,1
9117,Egidienkirche 1640-42 errichtet,1640,1,1,1,0,0
9118,"Schloß, ma. Bau; 1772 grundlegender Umbau des Daches; heutiger Bau im wesentl. 1543-46 errichtet; Schloßkapelle 1429 erstmals bezeugt",1425,1,1,1,2,2
9118,Kapelle zum hl. Kreuz 1445 erstmals erw.,1425,1,1,1,2,2
9118,Wolfgangskapelle 1518 bezeugt,1500,1,1,1,2,2
9118,"Schloß, ma. Bau; 1772 grundlegender Umbau des Daches; heutiger Bau im wesentl. 1543-46 errichtet; Schloßkapelle 1429 erstmals bezeugt",1543,11,4,1,0,0
9118,Stadtkirche im letzten Viertel des 15. Jh. Erbaut; 1714 völlig ausgebrannt und bis 1730 wiederhergestellt,1575,1,1,1,0,2
9118,"Rathaus in den Bränden 1714 und 1741 zerstört, darauf neu errichtet",1700,5,2,1,2,2
9118,"Rathaus in den Bränden 1714 und 1741 zerstört, darauf neu errichtet",1725,5,2,0,1,2
9118,Stadtkirche im letzten Viertel des 15. Jh. Erbaut; 1714 völlig ausgebrannt und bis 1730 wiederhergestellt,1730,1,1,0,0,0
9118,"Rathaus in den Bränden 1714 und 1741 zerstört, darauf neu errichtet",1750,5,2,0,1,2
9118,"Schloß, ma. Bau; 1772 grundlegender Umbau des Daches; heutiger Bau im wesentl. 1543-46 errichtet; Schloßkapelle 1429 erstmals bezeugt",1772,11,4,0,0,0
9119,Bennoschlößchen um 1600 erbaut,1600,11,4,1,0,1
9119,Kirche 1637 nach Zerstörung neu aufgebaut,1625,1,1,1,2,2
9119,Kirche 1637 nach Zerstörung neu aufgebaut,1637,1,1,1,0,0
9119,"Hoflößnitz, schlichter Fachwerkbau um 1650 erbaut",1650,9,4,1,0,1
9119,"Spitzhaus, Weinberglusthaus um 1680 errichtet",1675,16,7,1,0,1
9119,Winkwitzsches Winberghaus 1713-29 erbaut,1713,9,4,1,0,0
9119,Wackerbarths Ruhe (Herrenhaus) 1727-29 erbaut,1727,9,4,1,0,0
9119,Altfriedstein 1742 errichtet,1742,9,4,1,0,0
9119,Jacobstein 1743 als Weinberglusthaus errichtet,1743,11,4,1,0,0
9119,"Friedsteinburg ""Mätressenschlößchen"" gen. 1771 erbaut",1771,11,4,1,0,0
9119,1785-89 Errichtung des Elbdammes,1785,8,7,1,0,0
9119,"Sorgenfrei, Weingut aus den Jahren 1786-89",1786,6,3,1,0,0
