city_id,year,old_terr,new_terr,old_type,new_type,type_change,foreign_rule
1001,1525,D063,P156,church,noble,8,P121
1001,1578,P156,A162,noble,noble,8,P121
1001,1603,A162,B3742,noble,noble,8,
1002,1466,D063,0J0011,church,noble,0,P121
1002,1572,0J0011,0V0011,noble,noble,0,P121
1002,1575,0V0011,0B0080,noble,noble,0,P121
1002,1586,0B0080,0V0013,noble,noble,0,P121
1002,1669,0V0013,0W0067,noble,noble,0,P121
1002,1673,0W0067,0S0109,noble,noble,0,P121
1002,1696,0S0109,A060,noble,noble,0,P121
1002,1763,A060,0P0041,noble,noble,0,P121
1002,1772,0P0041,B3742,noble,noble,7,
1003,1525,D063,P156,church,noble,8,P121
1003,1578,P156,A162,noble,noble,0,P121
1003,1603,A162,B3742,noble,noble,3,
1004,1525,D063,P156,church,noble,8,P121
1004,1578,P156,A162,noble,noble,0,P121
1004,1603,A162,B3742,noble,noble,3,
1005,1525,D063,P156,church,noble,8,P121
1005,1578,P156,A162,noble,noble,0,P121
1005,1603,A162,B3742,noble,noble,3,
1006,1525,D063,P156,church,noble,8,P121
1006,1578,P156,A162,noble,noble,8,P121
1006,1603,A162,B3742,noble,noble,3,
1007,1525,D063,P156,church,noble,8,P121
1007,1578,P156,A162,noble,noble,0,P121
1007,1603,A162,B3742,noble,noble,3,
1008,1466,D063,0J0011,church,noble,6,P121
1008,1572,0J0011,0V0011,noble,noble,6,P121
1008,1575,0V0011,0B0080,noble,noble,6,P121
1008,1586,0B0080,0V0013,noble,noble,6,P121
1008,1669,0V0013,0W0067,noble,noble,6,P121
1008,1673,0W0067,0S0109,noble,noble,6,P121
1008,1696,0S0109,A060,noble,noble,6,P121
1008,1763,A060,0P0041,noble,noble,6,P121
1008,1772,0P0041,B3742,noble,noble,7,
1009,1466,D063,0J0011,church,noble,0,P121
1009,1572,0J0011,0V0011,noble,noble,0,P121
1009,1575,0V0011,0B0080,noble,noble,0,P121
1009,1586,0B0080,0V0013,noble,noble,0,P121
1009,1669,0V0013,0W0067,noble,noble,0,P121
1009,1673,0W0067,0S0109,noble,noble,0,P121
1009,1696,0S0109,A060,noble,noble,0,P121
1009,1763,A060,0P0041,noble,noble,0,P121
1009,1772,0P0041,B3742,noble,noble,7,
1010,1466,D063,0J0011,church,noble,6,P121
1010,1479,0J0011,D063,noble,church,0,P121
1010,1525,D063,P156,church,noble,8,P121
1010,1578,P156,A162,noble,noble,0,P121
1010,1603,A162,B3742,noble,noble,3,
1011,1466,D063,P121,church,noble,7,P121
1011,1572,P121,0V0011,noble,noble,3,P121
1011,1575,0V0011,0B0080,noble,noble,2,P121
1011,1586,0B0080,0V0013,noble,noble,0,P121
1011,1669,0V0013,0W0067,noble,noble,0,P121
1011,1673,0W0067,0S0109,noble,noble,0,P121
1011,1696,0S0109,A060,noble,noble,0,P121
1011,1763,A060,0P0041,noble,noble,0,P121
1011,1772,0P0041,B3742,noble,noble,7,
1012,1466,D063,0J0011,church,noble,7,P121
1012,1572,0J0011,0V0011,noble,noble,3,P121
1012,1575,0V0011,0B0080,noble,noble,2,P121
1012,1586,0B0080,0V0013,noble,noble,0,P121
1012,1669,0V0013,0W0067,noble,noble,0,P121
1012,1673,0W0067,0S0109,noble,noble,0,P121
1012,1696,0S0109,A060,noble,noble,0,P121
1012,1763,A060,0P0041,noble,noble,0,P121
1012,1772,0P0041,B3742,noble,noble,7,
1013,1306,P166,B374,noble,noble,3,
1013,1309,B374,D063,noble,church,5,
1013,1454,D063,D023,church,noble,0,
1014,1525,D063,P156,church,noble,6,P121
1014,1578,P156,A162,noble,noble,8,P121
1014,1603,A162,B3742,noble,noble,8,
1015,1525,D063,P156,church,noble,0,P121
1015,1578,P156,A162,noble,noble,0,P121
1015,1603,A162,B3742,noble,noble,0,
1016,1525,D063,P156,church,noble,8,P121
1016,1578,P156,A162,noble,noble,0,P121
1016,1603,A162,B3742,noble,noble,3,
1017,1525,D063,P156,church,noble,8,P121
1017,1578,P156,A162,noble,noble,0,P121
1017,1603,A162,B3742,noble,noble,3,
1018,1466,D063,0J0011,church,noble,0,P121
1018,1572,0J0011,0V0011,noble,noble,3,P121
1018,1575,0V0011,0B0080,noble,noble,2,P121
1018,1586,0B0080,0V0013,noble,noble,0,P121
1018,1669,0V0013,0W0067,noble,noble,0,P121
1018,1673,0W0067,0S0109,noble,noble,0,P121
1018,1696,0S0109,A060,noble,noble,0,P121
1018,1763,A060,0P0041,noble,noble,0,P121
1018,1772,0P0041,B3742,noble,noble,7,
1019,1525,D063,P156,church,noble,8,P121
1019,1578,P156,A162,noble,noble,0,P121
1019,1603,A162,B3742,noble,noble,3,
1020,1525,D063,P156,church,noble,8,P121
1020,1578,P156,A162,noble,noble,0,P121
1020,1603,A162,B3742,noble,noble,3,
1021,1466,D063,0J0011,church,noble,0,P121
1021,1572,0J0011,0V0011,noble,noble,0,P121
1021,1575,0V0011,0B0080,noble,noble,0,P121
1021,1586,0B0080,0V0013,noble,noble,0,P121
1021,1669,0V0013,0W0067,noble,noble,0,P121
1021,1673,0W0067,0S0109,noble,noble,0,P121
1021,1696,0S0109,A060,noble,noble,0,P121
1021,1763,A060,0P0041,noble,noble,0,P121
1021,1772,0P0041,B3742,noble,noble,7,
1022,1397,1S0045,D063,noble,church,0,
1022,1525,D063,P156,church,noble,8,
1022,1578,P156,A162,noble,noble,0,
1022,1603,A162,B3742,noble,noble,3,
1023,1525,D063,P156,church,noble,8,
1023,1578,P156,A162,noble,noble,0,
1023,1603,A162,B3742,noble,noble,3,
1024,1525,D063,P156,church,noble,8,
1024,1578,P156,A162,noble,noble,0,
1024,1603,A162,B3742,noble,noble,3,
1025,1525,D063,P156,church,noble,8,P121
1025,1578,P156,A162,noble,noble,0,P121
1025,1603,A162,B3742,noble,noble,3,
1026,1525,D063,P156,church,noble,8,
1026,1578,P156,A162,noble,noble,0,
1026,1603,A162,B3742,noble,noble,3,
1027,1525,D063,P156,church,noble,8,
1027,1578,P156,A162,noble,noble,0,
1027,1603,A162,B3742,noble,noble,3,
1028,1525,D063,P156,church,noble,8,P121
1028,1578,P156,A162,noble,noble,0,P121
1028,1603,A162,B3742,noble,noble,3,
1029,1525,D063,P156,church,noble,8,P121
1029,1578,P156,A162,noble,noble,0,P121
1029,1603,A162,B3742,noble,noble,3,
1030,1466,D063,0J0011,church,noble,0,P121
1030,1572,0J0011,0V0011,noble,noble,0,P121
1030,1575,0V0011,0B0080,noble,noble,0,P121
1030,1586,0B0080,0V0013,noble,noble,0,P121
1030,1669,0V0013,0W0067,noble,noble,0,P121
1030,1673,0W0067,0S0109,noble,noble,0,P121
1030,1696,0S0109,A060,noble,noble,0,P121
1030,1763,A060,0P0041,noble,noble,0,P121
1030,1772,0P0041,B3742,noble,noble,7,
1031,1525,D063,P156,church,noble,8,P121
1031,1578,P156,A162,noble,noble,0,P121
1031,1603,A162,B3742,noble,noble,3,
1032,1466,D063,0J0011,church,noble,0,
1032,1572,0J0011,0V0011,noble,noble,0,P121
1032,1575,0V0011,0B0080,noble,noble,0,P121
1032,1586,0B0080,0V0013,noble,noble,0,P121
1032,1669,0V0013,0W0067,noble,noble,0,P121
1032,1673,0W0067,0S0109,noble,noble,0,P121
1032,1696,0S0109,A060,noble,noble,0,P121
1032,1763,A060,0P0041,noble,noble,0,P121
1032,1772,0P0041,B3742,noble,noble,7,
1033,1520,D063,0J0011,church,noble,0,P121
1033,1525,0J0011,P156,noble,noble,8,P121
1033,1578,P156,A162,noble,noble,0,P121
1033,1603,A162,B3742,noble,noble,3,
1034,1525,D063,P156,church,noble,8,P121
1034,1578,P156,A162,noble,noble,0,P121
1034,1603,A162,B3742,noble,noble,3,
1035,1525,D063,P156,church,noble,8,P121
1035,1578,P156,A162,noble,noble,0,P121
1035,1603,A162,B3742,noble,noble,3,
1036,1525,D063,P156,church,noble,8,P121
1036,1578,P156,A162,noble,noble,0,P121
1036,1603,A162,B3742,noble,noble,3,
1037,1525,D063,P156,church,noble,6,P121
1037,1578,P156,A162,noble,noble,6,P121
1037,1603,A162,B3742,noble,noble,3,
1038,1525,D063,P156,church,noble,8,P121
1038,1578,P156,A162,noble,noble,0,P121
1038,1603,A162,B3742,noble,noble,3,
1039,1525,D063,P156,church,noble,0,P121
1039,1578,P156,A162,noble,noble,8,P121
1039,1603,A162,B3742,noble,noble,8,
1040,1525,D063,P156,church,noble,8,P121
1040,1578,P156,A162,noble,noble,8,P121
1040,1603,A162,B3742,noble,noble,3,
1041,1525,D063,P156,church,noble,8,P121
1041,1578,P156,A162,noble,noble,0,P121
1041,1603,A162,B3742,noble,noble,3,
1042,1525,D063,P156,church,noble,8,P121
1042,1578,P156,A162,noble,noble,0,P121
1042,1603,A162,B3742,noble,noble,3,
1043,1525,D063,P156,church,noble,8,P121
1043,1578,P156,A162,noble,noble,0,P121
1043,1603,A162,B3742,noble,noble,3,
1044,1466,D063,0J0011,church,noble,7,P121
1044,1572,0J0011,0V0011,noble,noble,3,P121
1044,1575,0V0011,0B0080,noble,noble,2,P121
1044,1586,0B0080,0V0013,noble,noble,0,P121
1044,1669,0V0013,0W0067,noble,noble,0,P121
1044,1673,0W0067,0S0109,noble,noble,0,P121
1044,1696,0S0109,A060,noble,noble,0,P121
1044,1763,A060,0P0041,noble,noble,0,P121
1044,1772,0P0041,B3742,noble,noble,7,
1045,1525,D063,P156,church,noble,8,
1045,1578,P156,A162,noble,noble,0,
1045,1603,A162,B3742,noble,noble,3,
1046,1466,D063,0J0011,church,noble,0,P121
1046,1572,0J0011,0V0011,noble,noble,0,P121
1046,1575,0V0011,0B0080,noble,noble,0,P121
1046,1586,0B0080,0V0013,noble,noble,0,P121
1046,1669,0V0013,0W0067,noble,noble,0,P121
1046,1673,0W0067,0S0109,noble,noble,0,P121
1046,1696,0S0109,A060,noble,noble,0,P121
1046,1763,A060,0P0041,noble,noble,0,P121
1046,1772,0P0041,B3742,noble,noble,0,
1047,1525,D063,P156,church,noble,6,
1047,1578,P156,A162,noble,noble,6,P121
1047,1603,A162,B3742,noble,noble,6,
1048,1525,D063,P156,church,noble,8,P121
1048,1578,P156,A162,noble,noble,0,P121
1048,1603,A162,B3742,noble,noble,3,
1049,1525,D063,P156,church,noble,8,P121
1049,1578,P156,A162,noble,noble,0,P121
1049,1603,A162,B3742,noble,noble,3,
1050,1454,D063,0J0011,church,noble,2,P121
1050,1572,0J0011,0V0011,noble,noble,3,P121
1050,1575,0V0011,0B0080,noble,noble,2,P121
1050,1586,0B0080,0V0013,noble,noble,0,P121
1050,1669,0V0013,0W0067,noble,noble,0,P121
1050,1673,0W0067,0S0109,noble,noble,0,P121
1050,1696,0S0109,A060,noble,noble,0,P121
1050,1763,A060,0P0041,noble,noble,0,P121
1050,1772,0P0041,B3742,noble,noble,0,
1051,1525,D063,P156,church,noble,8,P121
1051,1578,P156,A162,noble,noble,0,P121
1051,1603,A162,B3742,noble,noble,3,
1052,1525,D063,P156,church,noble,0,
1052,1578,P156,A162,noble,noble,0,P121
1052,1603,A162,B3742,noble,noble,0,
1053,1525,D063,P156,church,noble,8,
1053,1578,P156,A162,noble,noble,0,
1053,1603,A162,B3742,noble,noble,3,
1054,1525,D063,P156,church,noble,8,P121
1054,1578,P156,A162,noble,noble,0,P121
1054,1603,A162,B3742,noble,noble,3,
1055,1520,D063,0J0011,church,noble,7,P121
1055,1525,0J0011,P156,noble,noble,8,
1055,1578,P156,A162,noble,noble,8,
1055,1603,A162,B3742,noble,noble,8,
1056,1525,D063,P156,church,noble,8,P121
1056,1578,P156,A162,noble,noble,0,P121
1056,1603,A162,B3742,noble,noble,3,
1057,1525,D063,P156,church,noble,8,
1057,1578,P156,A162,noble,noble,0,
1057,1603,A162,B3742,noble,noble,3,
1058,1525,D063,P156,church,noble,8,
1058,1578,P156,A162,noble,noble,0,
1058,1603,A162,B3742,noble,noble,3,
1059,1525,D063,P156,church,noble,8,
1059,1578,P156,A162,noble,noble,0,
1059,1603,A162,B3742,noble,noble,3,
1060,1525,D063,P156,church,noble,8,
1060,1578,P156,A162,noble,noble,0,
1060,1603,A162,B3742,noble,noble,3,
1061,1525,D063,P156,church,noble,8,
1061,1578,P156,A162,noble,noble,0,
1061,1603,A162,B3742,noble,noble,3,
1062,1525,D063,P156,church,noble,8,
1062,1578,P156,A162,noble,noble,0,
1062,1603,A162,B3742,noble,noble,3,
1063,1466,D063,0J0011,church,noble,6,P121
1063,1572,0J0011,0V0011,noble,noble,6,P121
1063,1575,0V0011,0B0080,noble,noble,6,P121
1063,1586,0B0080,0V0013,noble,noble,6,P121
1063,1669,0V0013,0W0067,noble,noble,6,P121
1063,1673,0W0067,0S0109,noble,noble,6,P121
1063,1696,0S0109,A060,noble,noble,6,P121
1063,1763,A060,0P0041,noble,noble,6,P121
1063,1772,0P0041,B3742,noble,noble,7,
1064,1525,D063,P156,church,noble,8,
1064,1578,P156,A162,noble,noble,8,
1064,1603,A162,B3742,noble,noble,8,
1065,1525,D063,P156,church,noble,8,
1065,1578,P156,A162,noble,noble,0,
1065,1603,A162,B3742,noble,noble,3,
1066,1525,D063,P156,church,noble,8,
1066,1578,P156,A162,noble,noble,0,
1066,1603,A162,B3742,noble,noble,3,
1067,1525,D063,P156,church,noble,8,
1067,1578,P156,A162,noble,noble,0,
1067,1603,A162,B3742,noble,noble,3,
1068,1525,D063,P156,church,noble,8,
1068,1578,P156,A162,noble,noble,0,
1068,1603,A162,B3742,noble,noble,3,
1069,1466,D063,0J0011,church,noble,0,P121
1069,1572,0J0011,0V0011,noble,noble,0,P121
1069,1575,0V0011,0B0080,noble,noble,0,P121
1069,1586,0B0080,0V0013,noble,noble,0,P121
1069,1669,0V0013,0W0067,noble,noble,0,P121
1069,1673,0W0067,0S0109,noble,noble,0,P121
1069,1696,0S0109,A060,noble,noble,0,P121
1069,1763,A060,0P0041,noble,noble,0,P121
1069,1772,0P0041,B3742,noble,noble,7,
1070,1525,D063,P156,church,noble,8,
1070,1578,P156,A162,noble,noble,0,
1070,1603,A162,B3742,noble,noble,3,
1071,1466,D063,0J0011,church,noble,7,P121
1071,1572,0J0011,0V0011,noble,noble,3,P121
1071,1575,0V0011,0B0080,noble,noble,2,P121
1071,1586,0B0080,0V0013,noble,noble,0,P121
1071,1669,0V0013,0W0067,noble,noble,0,P121
1071,1673,0W0067,0S0109,noble,noble,0,P121
1071,1696,0S0109,A060,noble,noble,0,P121
1071,1763,A060,0P0041,noble,noble,0,P121
1071,1772,0P0041,B3742,noble,noble,7,
1072,1525,D063,P156,church,noble,8,
1072,1578,P156,A162,noble,noble,0,
1072,1603,A162,B3742,noble,noble,3,
1073,1466,D063,0J0011,church,noble,7,P121
1073,1572,0J0011,0V0011,noble,noble,3,P121
1073,1575,0V0011,0B0080,noble,noble,2,P121
1073,1586,0B0080,0V0013,noble,noble,0,P121
1073,1669,0V0013,0W0067,noble,noble,0,P121
1073,1673,0W0067,0S0109,noble,noble,0,P121
1073,1696,0S0109,A060,noble,noble,0,P121
1073,1763,A060,0P0041,noble,noble,0,P121
1073,1772,0P0041,B3742,noble,noble,7,
1074,1525,D063,P156,church,noble,8,
1074,1578,P156,A162,noble,noble,0,
1074,1603,A162,B3742,noble,noble,3,
1075,1466,D063,0J0011,church,noble,7,P121
1075,1572,0J0011,0V0011,noble,noble,7,P121
1075,1575,0V0011,0B0080,noble,noble,7,P121
1075,1586,0B0080,0V0013,noble,noble,7,P121
1075,1669,0V0013,0W0067,noble,noble,7,P121
1075,1673,0W0067,0S0109,noble,noble,7,P121
1075,1696,0S0109,A060,noble,noble,7,P121
1075,1763,A060,0P0041,noble,noble,0,P121
1075,1772,0P0041,B3742,noble,noble,7,
1076,1525,D063,P156,church,noble,8,
1076,1578,P156,A162,noble,noble,0,
1076,1603,A162,B3742,noble,noble,3,
1077,1466,D063,0J0011,church,noble,0,P121
1077,1572,0J0011,0V0011,noble,noble,0,P121
1077,1575,0V0011,0B0080,noble,noble,0,P121
1077,1586,0B0080,0V0013,noble,noble,0,P121
1077,1669,0V0013,0W0067,noble,noble,0,P121
1077,1673,0W0067,0S0109,noble,noble,0,P121
1077,1696,0S0109,A060,noble,noble,0,P121
1077,1763,A060,0P0041,noble,noble,0,P121
1077,1772,0P0041,B3742,noble,noble,7,
1078,1525,D063,P156,church,noble,8,
1078,1578,P156,A162,noble,noble,0,
1078,1603,A162,B3742,noble,noble,3,
1079,1525,D063,P156,church,noble,8,
1079,1578,P156,A162,noble,noble,0,
1079,1603,A162,B3742,noble,noble,3,
1080,1466,D063,0J0011,church,noble,0,P121
1080,1572,0J0011,0V0011,noble,noble,0,P121
1080,1575,0V0011,0B0080,noble,noble,0,P121
1080,1586,0B0080,0V0013,noble,noble,0,P121
1080,1669,0V0013,0W0067,noble,noble,0,P121
1080,1673,0W0067,0S0109,noble,noble,0,P121
1080,1696,0S0109,A060,noble,noble,0,P121
1080,1763,A060,0P0041,noble,noble,0,P121
1080,1772,0P0041,B3742,noble,noble,0,
1081,1525,D063,P156,church,noble,8,
1081,1578,P156,A162,noble,noble,0,
1081,1603,A162,B3742,noble,noble,3,
1082,1306,P166,D063,noble,church,3,P121
1082,1466,D063,0J0011,church,noble,7,P121
1082,1572,0J0011,0V0011,noble,noble,3,P121
1082,1575,0V0011,0B0080,noble,noble,2,P121
1082,1586,0B0080,0V0013,noble,noble,0,P121
1082,1669,0V0013,0W0067,noble,noble,0,P121
1082,1673,0W0067,0S0109,noble,noble,0,P121
1082,1696,0S0109,A060,noble,noble,0,P121
1082,1763,A060,0P0041,noble,noble,0,P121
1082,1772,0P0041,B3742,noble,noble,7,
2001,1625,P128,P1311,noble,noble,3,
2001,1637,P1311,0V0012,noble,noble,3,
2001,1654,0V0012,0P0047,noble,noble,0,S412
2001,1720,0P0047,B3742,noble,noble,0,
2002,1325,R362,P128,noble,noble,3,
2002,1625,P128,P1311,noble,noble,3,
2002,1637,P1311,0V0012,noble,noble,3,
2002,1654,0V0012,0P0047,noble,noble,0,S412
2002,1720,0P0047,H262,noble,noble,0,S412
2002,1751,H262,O104,noble,noble,0,S412
2003,1325,R362,P128,noble,noble,3,
2003,1326,P128,M114,noble,noble,3,
2003,1354,M114,P128,noble,noble,7,
2003,1625,P128,P1311,noble,noble,3,
2003,1637,P1311,B3742,noble,noble,3,
2003,1648,B3742,0V0012,noble,noble,3,S412
2003,1654,0V0012,0P0047,noble,noble,0,S412
2003,1720,0P0047,H262,noble,noble,0,S412
2003,1751,H262,O104,noble,noble,0,S412
2004,1325,R362,P128,noble,noble,3,
2004,1625,P128,P1311,noble,noble,3,
2004,1637,P1311,B3742,noble,noble,3,
2004,1648,B3742,0V0012,noble,noble,3,
2004,1654,0V0012,0P0047,noble,noble,0,S412
2004,1720,0P0047,H262,noble,noble,0,S412
2004,1751,H262,O104,noble,noble,0,S412
2005,1464,P131,P128,noble,noble,3,
2005,1625,P128,P1311,noble,noble,3,
2005,1637,P1311,0V0012,noble,noble,3,
2005,1654,0V0012,0P0047,noble,noble,0,S412
2005,1720,0P0047,B3742,noble,noble,0,
2006,1625,P128,P1311,noble,noble,3,
2006,1637,P1311,0V0012,noble,noble,3,
2006,1654,0V0012,0P0047,noble,noble,0,S412
2006,1720,0P0047,H262,noble,noble,0,S412
2006,1751,H262,O104,noble,noble,0,S412
2007,1464,P131,P128,noble,noble,3,
2007,1471,P128,A1620,noble,unknown,0,
2007,1477,A1620,P128,unknown,noble,0,
2007,1532,P128,P1311,noble,noble,11,
2007,1637,P1311,B3742,noble,noble,11,
2007,1679,B3742,0P0047,noble,noble,7,
2007,1720,0P0047,B3742,noble,noble,7,
2008,1325,R362,P128,noble,noble,3,
2008,1625,P128,P1311,noble,noble,3,
2008,1637,P1311,B3742,noble,noble,3,
2008,1648,B3742,0V0012,noble,noble,3,
2008,1654,0V0012,0P0047,noble,noble,0,S412
2008,1720,0P0047,H262,noble,noble,0,S412
2008,1751,H262,O104,noble,noble,0,S412
2009,1625,P128,P1311,noble,noble,3,
2009,1637,P1311,0V0012,noble,noble,3,
2009,1654,0V0012,0P0047,noble,noble,0,S412
2009,1720,0P0047,H262,noble,noble,0,S412
2009,1751,H262,O104,noble,noble,0,S412
2010,1325,R362,P128,noble,noble,3,
2010,1326,P128,M114,noble,noble,3,
2010,1354,M114,P128,noble,noble,7,
2010,1625,P128,P1311,noble,noble,3,
2010,1637,P1311,0V0012,noble,noble,3,
2010,1654,0V0012,0P0047,noble,noble,0,S412
2010,1720,0P0047,H262,noble,noble,0,S412
2010,1751,H262,O104,noble,noble,0,S412
2011,1357,0S0122,P128,noble,noble,3,
2011,1625,P128,P1311,noble,noble,3,
2011,1637,P1311,0V0012,noble,noble,3,
2011,1654,0V0012,0P0047,noble,noble,0,S412
2011,1720,0P0047,H262,noble,noble,0,S412
2011,1751,H262,O104,noble,noble,0,S412
2012,1305,C016,P128,noble,noble,5,
2012,1625,P128,P1311,noble,noble,3,
2012,1637,P1311,B3742,noble,noble,3,
2012,1648,B3742,0V0012,noble,noble,3,S412
2012,1654,0V0012,0P0047,noble,noble,0,S412
2012,1720,0P0047,B3742,noble,noble,0,
2013,1625,P128,P1311,noble,noble,3,
2013,1637,P1311,0V0012,noble,noble,3,
2013,1654,0V0012,0P0047,noble,noble,0,S412
2013,1720,0P0047,H262,noble,noble,0,S412
2013,1751,H262,O104,noble,noble,0,S412
2014,1314,B374,R362,noble,noble,7,
2014,1325,R362,P128,noble,noble,3,
2014,1326,P128,M114,noble,noble,3,
2014,1354,M114,P128,noble,noble,7,
2014,1625,P128,P1311,noble,noble,3,
2014,1637,P1311,0V0012,noble,noble,3,
2014,1654,0V0012,0P0047,noble,noble,0,S412
2014,1720,0P0047,H262,noble,noble,0,S412
2014,1751,H262,O104,noble,noble,0,S412
2015,1320,B374,W400,noble,noble,3,
2015,1348,W400,1F0001,noble,noble,0,
2015,1350,1F0001,W400,noble,noble,0,
2015,1351,W400,0B0082,noble,noble,0,
2015,1354,0B0082,P131,noble,noble,5,
2015,1464,P131,P128,noble,noble,3,
2015,1625,P128,P1311,noble,noble,3,
2015,1637,P1311,B3742,noble,noble,3,
2015,1648,B3742,0V0012,noble,noble,3,S412
2015,1654,0V0012,0P0047,noble,noble,0,S412
2015,1720,0P0047,B3742,noble,noble,0,
2016,1464,P131,P128,noble,noble,3,
2016,1625,P128,P1311,noble,noble,3,
2016,1637,P1311,B3742,noble,noble,3,
2016,1648,B3742,0V0012,noble,noble,3,S412
2016,1654,0V0012,0P0047,noble,noble,0,S412
2016,1720,0P0047,B3742,noble,noble,0,
2017,1535,0N0011,P128,noble,noble,8,
2017,1625,P128,P1311,noble,noble,3,
2017,1637,P1311,B3742,noble,noble,3,
2017,1648,B3742,0V0012,noble,noble,3,S412
2017,1654,0V0012,0P0047,noble,noble,0,S412
2017,1720,0P0047,H262,noble,noble,0,S412
2017,1751,H262,O104,noble,noble,0,S412
2018,1316,R362,S726,noble,noble,0,
2018,1612,S726,P128,noble,noble,4,
2018,1625,P128,P1311,noble,noble,3,
2018,1637,P1311,0V0012,noble,noble,3,
2018,1654,0V0012,0P0047,noble,noble,0,S412
2018,1720,0P0047,H262,noble,noble,0,S412
2018,1751,H262,O104,noble,noble,0,S412
2019,1321,P131,R362,noble,noble,0,
2019,1325,R362,P131,noble,noble,3,
2019,1464,P131,P128,noble,noble,3,
2019,1625,P128,P1311,noble,noble,3,
2019,1637,P1311,0V0012,noble,noble,3,
2019,1654,0V0012,0P0047,noble,noble,0,S412
2019,1720,0P0047,B3742,noble,noble,0,
2020,1325,R362,P128,noble,noble,3,
2020,1326,P128,M114,noble,noble,3,
2020,1354,M114,P128,noble,noble,7,
2020,1625,P128,P1311,noble,noble,3,
2020,1637,P1311,B3742,noble,noble,3,
2020,1648,B3742,0V0012,noble,noble,3,S412
2020,1654,0V0012,0P0047,noble,noble,0,S412
2020,1720,0P0047,H262,noble,noble,0,S412
2020,1751,H262,O104,noble,noble,0,S412
2021,1464,P131,P128,noble,noble,3,
2021,1625,P128,P1311,noble,noble,3,
2021,1637,P1311,B3742,noble,noble,3,
2021,1648,B3742,0V0012,noble,noble,3,S412
2021,1654,0V0012,0P0047,noble,noble,0,S412
2021,1720,0P0047,B3742,noble,noble,0,
2022,1625,P128,P1311,noble,noble,3,
2022,1637,P1311,0V0012,noble,noble,3,
2022,1654,0V0012,0P0047,noble,noble,0,S412
2022,1720,0P0047,B3742,noble,noble,0,
2023,1625,P128,P1311,noble,noble,3,
2023,1637,P1311,B3742,noble,noble,3,
2023,1648,B3742,0V0012,noble,noble,3,S412
2023,1654,0V0012,0P0047,noble,noble,0,S412
2023,1720,0P0047,H262,noble,noble,0,S412
2023,1751,H262,O104,noble,noble,0,S412
3001,1648,C016,B3742,noble,noble,8,
3002,1320,B374,W400,noble,noble,3,
3002,1348,W400,1F0001,noble,noble,0,
3002,1350,1F0001,W400,noble,noble,0,
3002,1351,W400,0B0082,noble,noble,0,
3002,1373,0B0082,L339,noble,noble,0,
3002,1378,L339,G170,noble,noble,0,
3002,1386,G170,L339,noble,noble,0,
3002,1429,L339,D063,noble,church,0,
3002,1463,D063,B3741,church,noble,5,
3002,1471,B3741,A1620,noble,unknown,5,
3002,1486,A1620,B3742,unknown,noble,5,
3002,1535,B3742,0K0033,noble,noble,5,
3002,1571,0K0033,B3742,noble,noble,5,
3003,1368,P128,P132,noble,noble,11,
3003,1459,P132,P131,noble,noble,3,
3003,1464,P131,P128,noble,noble,3,
3003,1532,P128,P1311,noble,noble,3,
3003,1637,P1311,B3742,noble,noble,11,
3004,1330,P131,W400,noble,noble,7,
3004,1333,W400,P131,noble,noble,7,
3004,1464,P131,P128,noble,noble,7,
3004,1625,P128,P1311,noble,noble,3,
3004,1637,P1311,B3742,noble,noble,3,
3004,1648,B3742,0V0012,noble,noble,3,S412
3004,1654,0V0012,0P0047,noble,noble,0,S412
3004,1679,0P0047,B3742,noble,noble,0,
3005,1306,B374,P0871,noble,noble,3,
3005,1309,P0871,D063,noble,church,5,
3005,1410,D063,P132,church,noble,0,
3005,1411,P132,D063,noble,church,7,
3005,1466,D063,0J0011,church,noble,7,
3005,1572,0J0011,0V0011,noble,noble,3,P121
3005,1575,0V0011,0B0080,noble,noble,2,P121
3005,1586,0B0080,0V0013,noble,noble,0,P121
3005,1669,0V0013,0W0067,noble,noble,0,P121
3005,1673,0W0067,0S0109,noble,noble,0,P121
3005,1696,0S0109,A060,noble,noble,0,P121
3005,1763,A060,0P0041,noble,noble,0,P121
3005,1772,0P0041,B3742,noble,noble,7,
3006,1321,P128,C016,noble,noble,0,
3006,1648,C016,B3742,noble,noble,8,
3007,1411,C016,P128,noble,noble,4,
3007,1418,P128,C016,noble,noble,7,
3007,1648,C016,B3742,noble,noble,8,
3008,1309,P127,B374,noble,noble,0,
3008,1317,B374,P128,noble,noble,0,
3008,1321,P128,0B0065,noble,noble,10,
3008,1329,0B0065,D063,noble,church,5,
3008,1410,D063,P128,church,noble,0,
3008,1411,P128,D063,noble,church,7,
3008,1455,D063,P132,church,noble,0,
3008,1459,P132,D063,noble,church,3,
3008,1490,D063,P128,church,noble,3,
3008,1526,P128,0J0011,noble,noble,3,P121
3008,1572,0J0011,0V0011,noble,noble,0,P121
3008,1575,0V0011,0B0080,noble,noble,0,P121
3008,1586,0B0080,0V0013,noble,noble,0,P121
3008,1669,0V0013,0W0067,noble,noble,0,P121
3008,1673,0W0067,0S0109,noble,noble,0,P121
3008,1696,0S0109,A060,noble,noble,0,P121
3008,1763,A060,0P0041,noble,noble,0,P121
3008,1772,0P0041,B3742,noble,noble,0,
3009,1368,P128,P132,noble,noble,0,
3009,1459,P132,P131,noble,noble,11,
3009,1464,P131,P128,noble,noble,11,
3009,1532,P128,P1311,noble,noble,11,
