city_id,share_church,share_self,share_noble,share_unknown,share_foreign,share_unstable,share_occupied,share_pledged,share_contested,hanse,n_ruler_changes,n_extinction,n_conquest,n_purchase,n_mediatized,y0,y1,pop0,pop1,dlog_pop,n_constr,n_markets_new
1077.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,3,0
1078.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,5,0
1079.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
1080.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,5,0
1081.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,2,0
1082.0,0.94,0.0,0.06,0.0,0.09,0.09,0.0,0.0,0.09,0.0,1.0,1.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
2001.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,2000.0,1000.0,-0.6931471805599454,4,0
2002.0,0.0,0.0,1.0,0.0,0.25,0.28,0.0,0.0,0.28,0.0,1.0,1.0,0.0,0.0,0.0,1300.0,1400.0,,,,5,0
2003.0,0.0,0.0,1.0,0.0,0.0,0.28,0.0,0.0,0.28,0.0,3.0,2.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
2004.0,0.0,0.0,1.0,0.0,0.0,0.28,0.0,0.0,0.28,0.0,1.0,1.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
2005.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,6,0
2006.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
2007.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,3,0
