city_id,name,lat,lon,town_from,town_to,distance_river_km,distance_road_km,on_trade_route,population_1300,population_1400,population_1500,population_1550,population_1600,population_1650,distance_fair_km_1300,distance_fair_km_1350,distance_fair_km_1400,distance_fair_km_1450,distance_fair_km_1500,distance_fair_km_1550,distance_fair_km_1600,distance_fair_km_1650,num_fairs_50km_1300,num_fairs_50km_1350,num_fairs_50km_1400,num_fairs_50km_1450,num_fairs_50km_1500,num_fairs_50km_1550,num_fairs_50km_1600,num_fairs_50km_1650,num_fairs_100km_1300,num_fairs_100km_1350,num_fairs_100km_1400,num_fairs_100km_1450,num_fairs_100km_1500,num_fairs_100km_1550,num_fairs_100km_1600,num_fairs_100km_1650,has_own_fair_1300,has_own_fair_1350,has_own_fair_1400,has_own_fair_1450,has_own_fair_1500,has_own_fair_1550,has_own_fair_1600,has_own_fair_1650,own_fair_category_1300,own_fair_category_1350,own_fair_category_1400,own_fair_category_1450,own_fair_category_1500,own_fair_category_1550,own_fair_category_1600,own_fair_category_1650,has_own_toll_1300,has_own_toll_1350,has_own_toll_1400,has_own_toll_1450,has_own_toll_1500,has_own_toll_1550,has_own_toll_1600,has_own_toll_1650,has_own_staple_1300,has_own_staple_1350,has_own_staple_1400,has_own_staple_1450,has_own_staple_1500,has_own_staple_1550,has_own_staple_1600,has_own_staple_1650,has_own_bridge_1300,has_own_bridge_1350,has_own_bridge_1400,has_own_bridge_1450,has_own_bridge_1500,has_own_bridge_1550,has_own_bridge_1600,has_own_bridge_1650,has_own_ferry_1300,has_own_ferry_1350,has_own_ferry_1400,has_own_ferry_1450,has_own_ferry_1500,has_own_ferry_1550,has_own_ferry_1600,has_own_ferry_1650,has_own_harbour_1300,has_own_harbour_1350,has_own_harbour_1400,has_own_harbour_1450,has_own_harbour_1500,has_own_harbour_1550,has_own_harbour_1600,has_own_harbour_1650,trade_access_score_1300,trade_access_score_1350,trade_access_score_1400,trade_access_score_1450,trade_access_score_1500,trade_access_score_1550,trade_access_score_1600,trade_access_score_1650
11911,Oostburg,51.327136,3.489656,1174,1650,4.885,0.197,1,,,,,,,6.59,6.59,6.59,20.835,20.835,20.835,20.835,20.835,2.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,2.0,12.0,13.0,12.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
6712,Salzwedel,52.850548,11.151767,1197,1650,4.512,0.326,1,3000.0,2000.0,5000.0,6000.0,7000.0,5000.0,27.839,27.839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0,16.0,16.0,18.0,18.0,7.0,13.0,30.0,38.0,43.0,46.0,72.0,78.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,local,local,local,local,local,local,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1036,Brugge,51.20876,3.224332,1127,1650,0.114,0.029,1,40000.0,37000.0,35000.0,31000.0,27000.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,2.0,8.0,9.0,8.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interregional,interregional,interregional,interregional,interregional,interregional,interregional,interregional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2456,Groningen,53.218044,6.566612,1245,1650,0.09,0.019,1,4000.0,5000.0,14000.0,13000.0,19000.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,13.0,13.0,17.0,16.0,16.0,10.0,20.0,35.0,50.0,60.0,69.0,71.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,regional,regional,regional,regional,regional,regional,regional,regional,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
20547,,53.216851,6.573825,1245,1650,0.038,0.008,1,,,,,,,0.498,0.498,0.498,0.498,0.498,0.498,0.498,0.498,3.0,5.0,5.0,13.0,13.0,17.0,16.0,16.0,10.0,20.0,35.0,50.0,60.0,69.0,71.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0
20548,,53.217631,6.573445,1245,1650,0.053,0.091,1,,,,,,,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,3.0,5.0,5.0,13.0,13.0,17.0,16.0,16.0,10.0,20.0,35.0,50.0,60.0,69.0,71.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0
20544,Steentilbrug,53.216887,6.574072,1245,1650,0.041,0.008,1,,,,,,,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,3.0,5.0,5.0,13.0,13.0,17.0,16.0,16.0,10.0,20.0,35.0,50.0,60.0,69.0,71.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0
20203,,51.864696,12.652601,1293,1650,7.099,0.337,1,,,,,,,61.433,61.433,43.997,43.997,40.588,29.848,29.848,28.057,0.0,0.0,2.0,2.0,6.0,9.0,12.0,15.0,6.0,12.0,23.0,33.0,44.0,58.0,76.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
20545,A-brug,53.216613,6.559369,1245,1650,0.454,0.009,1,,,,,,,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,3.0,5.0,5.0,13.0,13.0,17.0,16.0,16.0,10.0,20.0,35.0,50.0,60.0,69.0,71.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0
20546,Boteringebrug,53.221307,6.562786,1245,1650,0.363,0.221,1,,,,,,,0.443,0.443,0.443,0.443,0.443,0.443,0.443,0.443,3.0,5.0,5.0,13.0,13.0,17.0,16.0,16.0,10.0,20.0,35.0,50.0,60.0,69.0,71.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0
255,Angermünde,53.017316,14.004271,1267,1650,12.673,0.121,1,,,,,,,126.82,126.82,40.783,40.783,40.783,40.783,40.783,40.783,0.0,0.0,1.0,1.0,2.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,5.0,7.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
941,Braniewo,54.381613,19.823706,1254,1650,36.918,0.205,1,1000.0,2000.0,3000.0,4000.0,5000.0,5000.0,400.958,400.958,377.884,377.884,377.884,377.884,276.652,276.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1239,Coesfeld,51.945492,7.167782,1197,1650,24.939,0.043,1,2000.0,1000.0,1000.0,1000.0,2000.0,2000.0,23.977,14.911,14.911,14.911,14.911,14.911,14.911,14.911,8.0,12.0,13.0,16.0,19.0,21.0,25.0,26.0,45.0,69.0,78.0,93.0,109.0,115.0,123.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2048,Fulda,50.55032,9.677818,1150,1650,38.153,0.23,1,3000.0,2000.0,4000.0,4000.0,5000.0,6000.0,30.565,15.034,15.034,15.034,15.034,15.034,15.034,15.034,4.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,13.0,28.0,32.0,32.0,41.0,46.0,54.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1260,Krosno Odrzańskie,52.046621,15.098408,1201,1650,2.304,0.126,1,,,,,,,203.517,203.517,107.365,107.365,107.365,107.365,107.365,107.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2970,Herborn,50.683159,8.303189,1251,1650,60.562,0.086,1,,,,,,,69.122,69.122,69.122,69.122,69.122,69.122,69.122,69.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,10.0,12.0,13.0,13.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9679,,52.261515,9.764217,1214,1650,15.314,0.174,1,,,,,,,17.591,17.591,12.394,12.394,12.394,12.394,12.394,12.394,6.0,14.0,25.0,24.0,27.0,28.0,32.0,36.0,16.0,33.0,59.0,71.0,83.0,84.0,109.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2019,Friedberg,50.336756,8.753571,1216,1650,25.47,0.123,1,,,,,,,25.678,25.678,25.678,25.678,25.678,25.678,25.678,25.678,1.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3312,Immenhausen,51.427298,9.480362,1298,1650,9.348,4.109,0,,,,,,,39.155,12.518,12.518,12.518,12.518,12.518,12.518,12.518,3.0,11.0,23.0,26.0,30.0,30.0,34.0,34.0,19.0,46.0,60.0,65.0,80.0,85.0,100.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3951,Korbach,51.27119,8.873668,1188,1650,42.689,0.136,1,,,,,,,50.376,44.201,30.797,30.797,30.797,30.797,30.797,30.797,0.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,29.0,42.0,47.0,56.0,60.0,70.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4418,Hessisch Lichtenau,51.196971,9.721036,1289,1650,14.819,0.149,1,,,,,,,48.572,19.999,19.999,19.999,19.999,19.999,19.999,19.999,3.0,7.0,11.0,11.0,15.0,17.0,17.0,23.0,18.0,45.0,58.0,61.0,76.0,83.0,98.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3029,Hettstedt,51.645736,11.512438,1283,1650,13.287,1.325,1,,,,,,,35.735,35.735,35.735,13.269,13.269,13.269,7.223,7.223,5.0,10.0,11.0,18.0,19.0,26.0,35.0,41.0,13.0,29.0,41.0,60.0,86.0,97.0,120.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5365,Niedermarsberg,51.457647,8.857712,1104,1650,42.684,0.19,1,,,,,,,29.823,29.823,20.39,20.39,20.39,20.39,20.39,20.39,2.0,5.0,10.0,10.0,11.0,13.0,17.0,17.0,14.0,34.0,49.0,54.0,68.0,69.0,83.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3876,Koknese,56.63887,25.420517,1277,1650,8.167,0.063,0,,,,,,,732.184,409.361,409.361,409.361,409.361,409.361,387.731,387.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6111,Pasłęk,54.06548,19.659172,1297,1650,21.128,0.294,1,,,,,,,404.126,404.126,355.641,355.641,355.641,355.641,266.327,266.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4178,Kyritz,52.942615,12.397703,1237,1650,24.861,0.209,1,,,,,,,88.824,29.297,29.297,29.297,29.297,29.297,25.311,25.311,0.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,1.0,4.0,14.0,17.0,25.0,29.0,41.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
6297,Recklinghausen,51.61491,7.198298,1230,1650,11.884,0.109,1,1000.0,1000.0,1000.0,1000.0,1000.0,2000.0,21.666,21.666,21.666,21.441,21.441,21.441,21.441,21.441,13.0,17.0,18.0,19.0,19.0,19.0,23.0,23.0,39.0,52.0,59.0,74.0,86.0,90.0,98.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
6633,Rüthen,51.490925,8.433014,1200,1650,55.66,0.145,1,,,,,,,21.459,21.459,21.459,21.459,21.459,21.459,21.459,21.459,3.0,3.0,8.0,10.0,11.0,13.0,17.0,17.0,25.0,40.0,50.0,54.0,60.0,61.0,76.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
6675,Sachsenberg,51.125436,8.787741,1262,1650,50.169,0.193,1,,,,,,,65.951,54.274,47.546,47.546,47.546,47.546,47.546,47.546,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,14.0,27.0,32.0,38.0,40.0,48.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4628,Lüdenscheid,51.215851,7.633099,1250,1650,48.264,0.393,1,,,,,,,35.138,35.138,35.138,35.138,35.138,35.138,35.138,35.138,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,22.0,29.0,33.0,42.0,48.0,50.0,59.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4686,Lychen,53.21045,13.315652,1248,1650,38.418,0.37,1,,,,,,,98.572,97.243,77.197,77.197,77.197,77.197,46.528,46.528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,7.0,7.0,8.0,11.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
7115,Siegen,50.874588,8.024642,1170,1650,62.04,0.207,1,2000.0,2000.0,3000.0,3000.0,3000.0,3000.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,17.0,20.0,23.0,24.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5622,Oldenburg (Holstein),54.292143,10.886782,1233,1650,49.135,0.137,1,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,81.452,81.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,8.0,12.0,13.0,2.0,7.0,12.0,14.0,27.0,29.0,44.0,46.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,local,local,local,local,local,local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8208,Warstein,51.447222,8.350129,1276,1650,52.181,0.105,1,,,,,,,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,3.0,3.0,3.0,5.0,6.0,8.0,12.0,12.0,21.0,33.0,41.0,46.0,51.0,53.0,65.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
