city_id,name,lat,lon,nodesid,lat_band_1250,lat_band_1300,lat_band_1350,lat_band_1400,lat_band_1450,lat_band_1500,dist_river_km_1250,dist_river_km_1300,dist_river_km_1350,dist_river_km_1400,dist_river_km_1450,dist_river_km_1500,elev_m_1250,elev_m_1300,elev_m_1350,elev_m_1400,elev_m_1450,elev_m_1500,population_1250,population_1300,population_1350,population_1400,population_1450,population_1500,pop_growth_50yr_1250,pop_growth_50yr_1300,pop_growth_50yr_1350,pop_growth_50yr_1400,pop_growth_50yr_1450,pop_growth_50yr_1500,agricultural_surplus_score_1250,agricultural_surplus_score_1300,agricultural_surplus_score_1350,agricultural_surplus_score_1400,agricultural_surplus_score_1450,agricultural_surplus_score_1500
8035,Goldberg in Niederschlesien,51.133335,15.916667,,middle,middle,middle,middle,middle,middle,63.0,63.0,63.0,63.0,63.0,63.0,276.0,276.0,276.0,276.0,276.0,276.0,1500.0,2000.0,1500.0,1000.0,1000.0,1000.0,1.5,1.333,0.75,0.667,1.0,1.0,0,0,0,0,0,0
8036,Goldentraum,51.016666,15.35,,middle,middle,middle,middle,middle,middle,87.0,87.0,87.0,87.0,87.0,87.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8037,Goschuetz,51.397221,17.477222,,middle,middle,middle,middle,middle,middle,110.0,110.0,110.0,110.0,110.0,110.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8038,Gottesberg,50.75,16.200001,,middle,middle,middle,middle,middle,middle,106.8,106.8,106.8,106.8,106.8,106.8,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8039,Greiffenberg,51.033333,15.416667,,middle,middle,middle,middle,middle,middle,83.1,83.1,83.1,83.1,83.1,83.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8040,Gross Strehlitz,50.5,18.283333,,middle,middle,middle,middle,middle,middle,209.9,209.9,209.9,209.9,209.9,209.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8041,Gross Wartenberg,51.316666,17.716667,,middle,middle,middle,middle,middle,middle,128.7,128.7,128.7,128.7,128.7,128.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8042,Grottkau,50.700001,17.383333,,middle,middle,middle,middle,middle,middle,148.8,148.8,148.8,148.8,148.8,148.8,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8043,Gruenberg (Schlesien),51.933334,15.5,,north,north,north,north,north,north,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1
8044,Guhrau,51.666668,16.549999,,north,north,north,north,north,north,40.7,40.7,40.7,40.7,40.7,40.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8045,Guttentag,50.727779,18.444445,,middle,middle,middle,middle,middle,middle,203.9,203.9,203.9,203.9,203.9,203.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8046,Habelschwerdt,50.299999,16.65,,middle,middle,middle,middle,middle,middle,162.9,162.9,162.9,162.9,162.9,162.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8047,Halbau,51.501945,15.205833,,north,north,north,north,north,north,49.3,49.3,49.3,49.3,49.3,49.3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8048,Haynau,51.266666,15.933333,,middle,middle,middle,middle,middle,middle,48.1,48.1,48.1,48.1,48.1,48.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8049,Herrnstadt,51.549999,16.700001,,north,north,north,north,north,north,53.6,53.6,53.6,53.6,53.6,53.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8050,Hindenburg O.S.,50.299999,18.783333,,middle,middle,middle,middle,middle,middle,251.3,251.3,251.3,251.3,251.3,251.3,258.0,258.0,258.0,258.0,258.0,258.0,500.0,1000.0,1000.0,1000.0,1000.0,1000.0,,2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0
8051,Hirschberg im Riesengebirge,50.900002,15.733334,,middle,middle,middle,middle,middle,middle,90.3,90.3,90.3,90.3,90.3,90.3,350.0,350.0,350.0,350.0,350.0,350.0,1500.0,2000.0,1500.0,1000.0,1500.0,2000.0,1.5,1.333,0.75,0.667,1.5,1.333,0,0,0,0,0,0
8052,Hohenfriedeberg,50.916668,16.233334,,middle,middle,middle,middle,middle,middle,89.0,89.0,89.0,89.0,89.0,89.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8053,Hoyerswerda,51.438889,14.243889,,middle,middle,middle,middle,middle,middle,55.4,55.4,55.4,55.4,55.4,55.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8054,Jauer,51.053055,16.193611,,middle,middle,middle,middle,middle,middle,73.6,73.6,73.6,73.6,73.6,73.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8055,Juliusburg,51.25,17.333334,,middle,middle,middle,middle,middle,middle,107.3,107.3,107.3,107.3,107.3,107.3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8056,Kanth,51.033333,16.766666,,middle,middle,middle,middle,middle,middle,92.7,92.7,92.7,92.7,92.7,92.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8057,Karlsmarkt,50.883335,17.716667,,middle,middle,middle,middle,middle,middle,152.0,152.0,152.0,152.0,152.0,152.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8058,Katscher,50.066666,18.0,,middle,middle,middle,middle,middle,middle,231.1,231.1,231.1,231.1,231.1,231.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8059,Kieferstaedtel,50.228333,18.475834,,middle,middle,middle,middle,middle,middle,240.3,240.3,240.3,240.3,240.3,240.3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8060,Klein Strehlitz,50.451111,17.900278,,middle,middle,middle,middle,middle,middle,193.9,193.9,193.9,193.9,193.9,193.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8061,Koeben,51.549999,16.450001,,north,north,north,north,north,north,37.6,37.6,37.6,37.6,37.6,37.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8062,Konstadt,51.016666,18.049999,,middle,middle,middle,middle,middle,middle,163.6,163.6,163.6,163.6,163.6,163.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8063,Kontopp,51.93222,15.903055,,north,north,north,north,north,north,20.2,20.2,20.2,20.2,20.2,20.2,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8064,Kostenblut,51.045555,16.611389,,middle,middle,middle,middle,middle,middle,85.5,85.5,85.5,85.5,85.5,85.5,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8065,Kotzenau,51.416668,15.916667,,middle,middle,middle,middle,middle,middle,31.6,31.6,31.6,31.6,31.6,31.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8066,Kranowitz,50.016666,18.116667,,middle,middle,middle,middle,middle,middle,240.6,240.6,240.6,240.6,240.6,240.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8067,Krappitz,50.466667,17.966667,,middle,middle,middle,middle,middle,middle,195.9,195.9,195.9,195.9,195.9,195.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8068,Kreuzburg O.S.,50.966667,18.216667,4054.0,middle,middle,middle,middle,middle,middle,176.6,176.6,176.6,176.6,176.6,176.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8069,Kupferberg (Tarnau),50.877499,15.943055,,middle,middle,middle,middle,middle,middle,91.4,91.4,91.4,91.4,91.4,91.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8070,Laehn,51.016666,15.666667,,middle,middle,middle,middle,middle,middle,78.6,78.6,78.6,78.6,78.6,78.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8071,Bad Landeck,50.349998,16.866667,,middle,middle,middle,middle,middle,middle,162.8,162.8,162.8,162.8,162.8,162.8,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8072,Landeshut,50.783333,16.033333,,middle,middle,middle,middle,middle,middle,101.9,101.9,101.9,101.9,101.9,101.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8073,Landsberg O.S.,51.033333,18.433332,,middle,middle,middle,middle,middle,middle,186.9,186.9,186.9,186.9,186.9,186.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8074,Langenbielau,50.700001,16.616667,,middle,middle,middle,middle,middle,middle,120.1,120.1,120.1,120.1,120.1,120.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8075,Lauban,51.116665,15.3,,middle,middle,middle,middle,middle,middle,79.4,79.4,79.4,79.4,79.4,79.4,72.0,72.0,72.0,72.0,72.0,72.0,500.0,1000.0,1000.0,1000.0,1500.0,2000.0,,2.0,1.0,1.0,1.5,1.333,0,0,0,0,0,0
8076,Leobschuetz,50.200001,17.833334,,middle,middle,middle,middle,middle,middle,212.1,212.1,212.1,212.1,212.1,212.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8077,Leschnitz,50.433334,18.183332,,middle,middle,middle,middle,middle,middle,209.5,209.5,209.5,209.5,209.5,209.5,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8078,Leubus,51.266666,16.483334,,middle,middle,middle,middle,middle,middle,60.1,60.1,60.1,60.1,60.1,60.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8079,Lewin,50.416668,16.283333,,middle,middle,middle,middle,middle,middle,144.4,144.4,144.4,144.4,144.4,144.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8080,Liebau,50.708057,15.993889,,middle,middle,middle,middle,middle,middle,110.2,110.2,110.2,110.2,110.2,110.2,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8081,Liebenthal,51.012501,15.510834,,middle,middle,middle,middle,middle,middle,82.5,82.5,82.5,82.5,82.5,82.5,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8082,Liegnitz,51.208332,16.160278,,middle,middle,middle,middle,middle,middle,56.3,56.3,56.3,56.3,56.3,56.3,108.0,108.0,108.0,108.0,108.0,108.0,2500.0,3000.0,2500.0,2000.0,2000.0,2000.0,1.25,1.2,0.833,0.8,1.0,1.0,0,2,0,0,0,0
8083,Loewen,50.766666,17.616667,,middle,middle,middle,middle,middle,middle,155.0,155.0,155.0,155.0,155.0,155.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8084,Loewenberg,51.116665,15.583333,,middle,middle,middle,middle,middle,middle,69.9,69.9,69.9,69.9,69.9,69.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8085,Loewenstein (Niederschlesien),50.653057,16.744444,,middle,middle,middle,middle,middle,middle,128.5,128.5,128.5,128.5,128.5,128.5,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8086,Lueben,51.400002,16.200001,,middle,middle,middle,middle,middle,middle,37.1,37.1,37.1,37.1,37.1,37.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8087,Marklissa,51.023335,15.263611,,middle,middle,middle,middle,middle,middle,85.7,85.7,85.7,85.7,85.7,85.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8088,Markt Bohrau,50.866665,16.983334,,middle,middle,middle,middle,middle,middle,116.7,116.7,116.7,116.7,116.7,116.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8089,Militsch,51.533333,17.283333,,north,north,north,north,north,north,93.1,93.1,93.1,93.1,93.1,93.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8090,Mittelwalde,50.166668,16.666666,,middle,middle,middle,middle,middle,middle,177.4,177.4,177.4,177.4,177.4,177.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8091,Muensterberg,50.616665,17.049999,,middle,middle,middle,middle,middle,middle,142.3,142.3,142.3,142.3,142.3,142.3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8092,Muskau,51.544998,14.721666,,north,north,north,north,north,north,51.8,51.8,51.8,51.8,51.8,51.8,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8093,Namslau,51.076111,17.723333,,middle,middle,middle,middle,middle,middle,140.5,140.5,140.5,140.5,140.5,140.5,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8094,Naumburg am Bober,51.800278,15.2475,,north,north,north,north,north,north,18.1,18.1,18.1,18.1,18.1,18.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8095,Naumburg (Queis),51.200001,15.4,,middle,middle,middle,middle,middle,middle,67.8,67.8,67.8,67.8,67.8,67.8,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8096,Neisse,50.483334,17.333334,,middle,middle,middle,middle,middle,middle,165.7,165.7,165.7,165.7,165.7,165.7,185.0,185.0,185.0,185.0,185.0,185.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,1.25,1.2,1.167,1.143,1.125,1.111,0,2,2,2,2,2
8097,Neumarkt,51.150002,16.583334,,middle,middle,middle,middle,middle,middle,74.7,74.7,74.7,74.7,74.7,74.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8098,Neumittelwalde,51.399166,17.665556,,middle,middle,middle,middle,middle,middle,122.4,122.4,122.4,122.4,122.4,122.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8099,Neurode,50.579723,16.501667,,middle,middle,middle,middle,middle,middle,130.0,130.0,130.0,130.0,130.0,130.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8100,Neusalz (Oder),51.799999,15.716666,,north,north,north,north,north,north,5.4,5.4,5.4,5.4,5.4,5.4,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1
8101,Neustadt O.S.,50.316666,17.6,,middle,middle,middle,middle,middle,middle,191.7,191.7,191.7,191.7,191.7,191.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8102,Neustaedtel in Schlesien,51.683334,15.733334,,north,north,north,north,north,north,9.9,9.9,9.9,9.9,9.9,9.9,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1
8103,Niesky,51.29361,14.823055,,middle,middle,middle,middle,middle,middle,66.9,66.9,66.9,66.9,66.9,66.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8104,Nikolstadt,51.129166,16.283333,,middle,middle,middle,middle,middle,middle,67.2,67.2,67.2,67.2,67.2,67.2,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8105,Nimptsch,50.716667,16.833334,,middle,middle,middle,middle,middle,middle,125.0,125.0,125.0,125.0,125.0,125.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8106,Oberglogau O.S.,50.366665,17.866667,,middle,middle,middle,middle,middle,middle,199.2,199.2,199.2,199.2,199.2,199.2,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8107,Oels,51.200001,17.383333,,middle,middle,middle,middle,middle,middle,113.1,113.1,113.1,113.1,113.1,113.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8108,Ohlau,50.950001,17.299999,,middle,middle,middle,middle,middle,middle,124.8,124.8,124.8,124.8,124.8,124.8,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8109,Oppeln,50.666668,17.933332,,middle,middle,middle,middle,middle,middle,179.1,179.1,179.1,179.1,179.1,179.1,176.0,176.0,176.0,176.0,176.0,176.0,1500.0,2000.0,1500.0,1000.0,2500.0,4000.0,1.5,1.333,0.75,0.667,2.5,1.6,0,0,0,0,0,2
8110,Ottmachau,50.465279,17.171112,,middle,middle,middle,middle,middle,middle,161.1,161.1,161.1,161.1,161.1,161.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8111,Parchwitz,51.273335,16.364166,,middle,middle,middle,middle,middle,middle,54.9,54.9,54.9,54.9,54.9,54.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8112,Patschkau,50.450001,17.0,,middle,middle,middle,middle,middle,middle,156.7,156.7,156.7,156.7,156.7,156.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8113,Peiskretscham,50.397499,18.629444,,middle,middle,middle,middle,middle,middle,236.0,236.0,236.0,236.0,236.0,236.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8114,Pilchowitz,50.215832,18.559444,,middle,middle,middle,middle,middle,middle,245.5,245.5,245.5,245.5,245.5,245.5,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8115,Pitschen,51.116665,18.299999,,middle,middle,middle,middle,middle,middle,174.6,174.6,174.6,174.6,174.6,174.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8116,Polkwitz,51.5,16.066668,,north,north,north,north,north,north,23.3,23.3,23.3,23.3,23.3,23.3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8117,Prausnitz,51.366665,16.966667,,middle,middle,middle,middle,middle,middle,78.7,78.7,78.7,78.7,78.7,78.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8118,Priebus,51.483334,14.95,,middle,middle,middle,middle,middle,middle,58.7,58.7,58.7,58.7,58.7,58.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8119,Primkenau,51.516666,15.783334,,north,north,north,north,north,north,23.7,23.7,23.7,23.7,23.7,23.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8120,Proskau,50.583332,17.866667,,middle,middle,middle,middle,middle,middle,181.8,181.8,181.8,181.8,181.8,181.8,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8121,Ratibor,50.092224,18.219723,,middle,middle,middle,middle,middle,middle,238.7,238.7,238.7,238.7,238.7,238.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8122,Raudten,51.509998,16.265556,,north,north,north,north,north,north,29.7,29.7,29.7,29.7,29.7,29.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8123,Reichenbach (Eulengeb.),50.728054,16.651388,,middle,middle,middle,middle,middle,middle,118.2,118.2,118.2,118.2,118.2,118.2,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8124,Reichenbach,51.141388,14.802778,,middle,middle,middle,middle,middle,middle,57.4,57.4,57.4,57.4,57.4,57.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8125,Reichenstein,50.433334,16.866667,,middle,middle,middle,middle,middle,middle,154.3,154.3,154.3,154.3,154.3,154.3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8126,Bad Reinerz,50.400002,16.383333,,middle,middle,middle,middle,middle,middle,147.4,147.4,147.4,147.4,147.4,147.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8127,Rosenberg O.S.,50.875,18.416666,,middle,middle,middle,middle,middle,middle,193.7,193.7,193.7,193.7,193.7,193.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8128,Rothenburg,51.335835,14.966666,,middle,middle,middle,middle,middle,middle,72.6,72.6,72.6,72.6,72.6,72.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8129,Rothenburg (Oder),52.012779,15.423056,,north,north,north,north,north,north,9.6,9.6,9.6,9.6,9.6,9.6,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1
8130,Rudelstadt,50.891109,15.988334,,middle,middle,middle,middle,middle,middle,89.9,89.9,89.9,89.9,89.9,89.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8131,Ruhland,51.458889,13.866111,,middle,middle,middle,middle,middle,middle,41.9,41.9,41.9,41.9,41.9,41.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8132,Saabor,51.950001,15.716666,,north,north,north,north,north,north,20.6,20.6,20.6,20.6,20.6,20.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8133,Sagan,51.616665,15.316667,,north,north,north,north,north,north,35.1,35.1,35.1,35.1,35.1,35.1,100.0,100.0,100.0,100.0,100.0,100.0,1500.0,2000.0,1500.0,1000.0,1500.0,2000.0,1.5,1.333,0.75,0.667,1.5,1.333,0,0,0,0,0,0
8134,Schlawa,51.883335,16.083334,,north,north,north,north,north,north,22.1,22.1,22.1,22.1,22.1,22.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8135,Schlichtingsheim,51.716667,16.25,,north,north,north,north,north,north,20.0,20.0,20.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8136,Schmiedeberg i. Rsgb.,50.79361,15.834723,,middle,middle,middle,middle,middle,middle,101.1,101.1,101.1,101.1,101.1,101.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8137,Schoemberg (Niederschlesien),50.666668,16.066668,,middle,middle,middle,middle,middle,middle,115.0,115.0,115.0,115.0,115.0,115.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8138,Schoenau (Katzbach),51.016666,15.9,,middle,middle,middle,middle,middle,middle,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8139,Schoenberg  (Niederschlesien),51.075832,15.099444,,middle,middle,middle,middle,middle,middle,75.2,75.2,75.2,75.2,75.2,75.2,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8140,Schreiberhau,50.827499,15.5275,,middle,middle,middle,middle,middle,middle,101.5,101.5,101.5,101.5,101.5,101.5,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8141,Schurgast,50.759167,17.681944,,middle,middle,middle,middle,middle,middle,159.0,159.0,159.0,159.0,159.0,159.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8142,Schweidnitz,50.849998,16.483334,,middle,middle,middle,middle,middle,middle,101.1,101.1,101.1,101.1,101.1,101.1,203.0,203.0,203.0,203.0,203.0,203.0,0.0,0.0,500.0,1000.0,1500.0,2000.0,,,,2.0,1.5,1.333,0,0,0,0,0,0
8143,Seidenberg,51.023613,15.063334,,middle,middle,middle,middle,middle,middle,71.8,71.8,71.8,71.8,71.8,71.8,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8144,Silberberg,50.583332,16.666666,,middle,middle,middle,middle,middle,middle,133.5,133.5,133.5,133.5,133.5,133.5,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8145,Slawentzitz,50.37389,18.324167,,middle,middle,middle,middle,middle,middle,221.3,221.3,221.3,221.3,221.3,221.3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8146,Sprottau,51.566666,15.5,,north,north,north,north,north,north,29.5,29.5,29.5,29.5,29.5,29.5,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8147,Sprottau Eulau,51.566387,15.488611,,north,north,north,north,north,north,30.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8148,Staedtel,50.946388,17.776945,,middle,middle,middle,middle,middle,middle,151.4,151.4,151.4,151.4,151.4,151.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8149,Steinau (Oder),51.416668,16.416666,,middle,middle,middle,middle,middle,middle,44.4,44.4,44.4,44.4,44.4,44.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8150,Steinau O.S.,50.421944,17.544722,,middle,middle,middle,middle,middle,middle,180.0,180.0,180.0,180.0,180.0,180.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8151,Strehlen,50.783333,17.066668,,middle,middle,middle,middle,middle,middle,127.6,127.6,127.6,127.6,127.6,127.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8152,Striegau,50.950001,16.333334,,middle,middle,middle,middle,middle,middle,87.2,87.2,87.2,87.2,87.2,87.2,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8153,Stroppen,51.388332,16.810556,,middle,middle,middle,middle,middle,middle,68.1,68.1,68.1,68.1,68.1,68.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8154,Sulau,51.499168,17.168612,,middle,middle,middle,middle,middle,middle,86.3,86.3,86.3,86.3,86.3,86.3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8155,Tost,50.450001,18.516666,,middle,middle,middle,middle,middle,middle,226.1,226.1,226.1,226.1,226.1,226.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8156,Trachenberg,51.468887,16.906389,,middle,middle,middle,middle,middle,middle,70.1,70.1,70.1,70.1,70.1,70.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8157,Trebnitz,51.299999,17.066668,,middle,middle,middle,middle,middle,middle,88.4,88.4,88.4,88.4,88.4,88.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8158,Tschirnau,51.720833,16.615833,,north,north,north,north,north,north,45.1,45.1,45.1,45.1,45.1,45.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8159,Ujest,50.400002,18.35,,middle,middle,middle,middle,middle,middle,220.7,220.7,220.7,220.7,220.7,220.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8160,Waldenburg (Schles.),50.764999,16.281111,,middle,middle,middle,middle,middle,middle,106.2,106.2,106.2,106.2,106.2,106.2,450.0,450.0,450.0,450.0,450.0,450.0,500.0,1000.0,1000.0,1000.0,1000.0,1000.0,,2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0
8161,Wansen,50.815277,17.203611,,middle,middle,middle,middle,middle,middle,130.9,130.9,130.9,130.9,130.9,130.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8162,Bad Warmbrunn,50.861668,15.690833,,middle,middle,middle,middle,middle,middle,95.0,95.0,95.0,95.0,95.0,95.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8163,Wartha,50.516666,16.733334,,middle,middle,middle,middle,middle,middle,142.1,142.1,142.1,142.1,142.1,142.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8164,Weisswasser,51.506943,14.642777,,north,north,north,north,north,north,56.4,56.4,56.4,56.4,56.4,56.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8165,Wigandsthal,50.936943,15.295834,,middle,middle,middle,middle,middle,middle,87.6,87.6,87.6,87.6,87.6,87.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8166,Wilhelmsthal,50.255833,16.890833,,middle,middle,middle,middle,middle,middle,173.2,173.2,173.2,173.2,173.2,173.2,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8167,Winzig,51.466667,16.633333,,middle,middle,middle,middle,middle,middle,53.1,53.1,53.1,53.1,53.1,53.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8168,Wittichenau,51.385277,14.243333,,middle,middle,middle,middle,middle,middle,50.3,50.3,50.3,50.3,50.3,50.3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8169,Wohlau,51.349998,16.65,,middle,middle,middle,middle,middle,middle,61.4,61.4,61.4,61.4,61.4,61.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8170,Wuenschelburg,50.503887,16.401112,,middle,middle,middle,middle,middle,middle,136.4,136.4,136.4,136.4,136.4,136.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8171,Ziegenhals,50.316666,17.383333,,middle,middle,middle,middle,middle,middle,183.1,183.1,183.1,183.1,183.1,183.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8172,Zirkwitz,51.313057,17.128334,,middle,middle,middle,middle,middle,middle,91.4,91.4,91.4,91.4,91.4,91.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8173,Zobten,50.899166,16.742222,,middle,middle,middle,middle,middle,middle,104.2,104.2,104.2,104.2,104.2,104.2,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8174,Zuelz,50.366665,17.6,,middle,middle,middle,middle,middle,middle,187.3,187.3,187.3,187.3,187.3,187.3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8175,Liebersdorf,50.804722,16.203333,,middle,middle,middle,middle,middle,middle,100.9,100.9,100.9,100.9,100.9,100.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
