city_id,name,lat,lon,year,trade_access_continuous,trade_access_score,distance_river_km,distance_road_km,distance_fair_km,num_fairs_50km,has_own_staple,on_trade_route,trade_access_source
12064,Holzminden,51.827778,9.4505558,1600,5.4767,2,3.974,0.244,0.489,60,0,1,viabundus
12064,Holzminden,51.827778,9.4505558,1650,5.4767,2,3.974,0.244,0.489,60,0,1,viabundus
13013,Beverungen,51.662777,9.3725004,1600,5.4335,2,0.055,0.109,12.243,49,0,1,viabundus
13013,Beverungen,51.662777,9.3725004,1650,5.4335,2,0.055,0.109,12.243,49,0,1,viabundus
13078,Hoexter,51.775555,9.3813887,1600,5.4185,2,3.682,0.022,0.193,54,0,1,viabundus
13078,Hoexter,51.775555,9.3813887,1650,5.4185,2,3.682,0.022,0.193,54,0,1,viabundus
12011,Bodenwerder,51.975834,9.5119448,1650,5.386,2,3.849,0.103,17.347,52,0,1,viabundus
5016,Glueckstadt,53.787777,9.4236107,1650,5.364,3,0.484,0.142,7.178,45,1,1,viabundus
12011,Bodenwerder,51.975834,9.5119448,1600,5.3452,2,3.849,0.103,17.347,49,0,1,viabundus
11002,Alsleben,51.700279,11.677222,1650,5.3427,2,0.208,0.042,7.157,43,0,1,viabundus
12064,Holzminden,51.827778,9.4505558,1550,5.3376,2,3.974,0.244,7.64,49,0,1,viabundus
12052,Hameln,52.104168,9.3561115,1650,5.3367,3,2.986,0.104,0.242,47,1,1,viabundus
12061,Hessisch-Oldendorf,52.168335,9.2524996,1650,5.3338,2,0.469,0.125,0.249,43,0,1,viabundus
11013,Bernburg,51.794167,11.736944,1650,5.3291,2,0.099,0.043,14.337,42,0,1,viabundus
11022,Calbe a. d. Saale,51.902779,11.774722,1650,5.3289,2,0.517,0.238,22.299,43,0,1,viabundus
13013,Beverungen,51.662777,9.3725004,1550,5.3279,2,0.055,0.109,12.243,42,0,1,viabundus
15131,Bad Sooden-Allendorf,51.279724,9.9663887,1650,5.3137,2,0.034,0.055,16.452,41,0,1,viabundus
13013,Beverungen,51.662777,9.3725004,1500,5.3115,2,0.055,0.109,12.243,41,0,1,viabundus
12064,Holzminden,51.827778,9.4505558,1500,5.309,2,3.974,0.244,7.64,47,0,1,viabundus
11103,Nienburg (Saale),51.836388,11.766111,1650,5.2926,2,2.18,0.163,18.52,43,0,1,viabundus
13004,Anholt,51.846111,6.4274998,1600,5.2924,2,2.945,0.106,16.167,44,0,1,viabundus
13004,Anholt,51.846111,6.4274998,1650,5.2924,2,2.945,0.106,16.167,44,0,1,viabundus
12052,Hameln,52.104168,9.3561115,1600,5.2915,2,2.986,0.104,0.242,44,0,1,viabundus
14026,Emmerich,51.83139,6.2424998,1600,5.2885,2,1.859,0.03,15.443,42,0,1,viabundus
14026,Emmerich,51.83139,6.2424998,1650,5.2885,2,1.859,0.03,15.443,42,0,1,viabundus
15057,Helmarshausen,51.630554,9.46,1600,5.2877,2,2.356,0.189,6.8,43,0,1,viabundus
15057,Helmarshausen,51.630554,9.46,1650,5.2877,2,2.356,0.189,6.8,43,0,1,viabundus
12080,Hann. Muenden,51.417221,9.6511106,1650,5.2847,3,4.0,0.062,15.232,45,1,1,viabundus
12061,Hessisch-Oldendorf,52.168335,9.2524996,1600,5.2844,2,0.469,0.125,0.249,40,0,1,viabundus
13004,Anholt,51.846111,6.4274998,1550,5.2767,2,2.945,0.106,16.167,43,0,1,viabundus
5024,Krempe,53.837776,9.4872227,1650,5.276,2,1.797,2.316,0.0,46,0,1,viabundus
14090,Rees,51.759445,6.396111,1600,5.2737,2,2.481,0.037,18.867,42,0,1,viabundus
14090,Rees,51.759445,6.396111,1650,5.2737,2,2.481,0.037,18.867,42,0,1,viabundus
12118,Stade,53.601112,9.4758329,1600,5.2722,3,1.87,0.016,0.0,41,1,1,viabundus
12118,Stade,53.601112,9.4758329,1650,5.2722,3,1.87,0.016,0.0,41,1,1,viabundus
14026,Emmerich,51.83139,6.2424998,1550,5.272,2,1.859,0.03,15.443,41,0,1,viabundus
13078,Hoexter,51.775555,9.3813887,1550,5.2623,2,3.682,0.022,0.193,43,0,1,viabundus
5024,Krempe,53.837776,9.4872227,1600,5.2609,2,1.797,2.316,0.0,45,0,1,viabundus
13004,Anholt,51.846111,6.4274998,1500,5.2606,2,2.945,0.106,16.167,42,0,1,viabundus
14090,Rees,51.759445,6.396111,1550,5.2572,2,2.481,0.037,18.867,41,0,1,viabundus
14026,Emmerich,51.83139,6.2424998,1500,5.2551,2,1.859,0.03,15.443,40,0,1,viabundus
13078,Hoexter,51.775555,9.3813887,1500,5.2462,2,3.682,0.022,0.193,42,0,1,viabundus
14090,Rees,51.759445,6.396111,1500,5.2404,2,2.481,0.037,18.867,40,0,1,viabundus
12064,Holzminden,51.827778,9.4505558,1450,5.232,2,3.974,0.244,7.64,42,0,1,viabundus
12124,Uslar,51.65889,9.6344442,1650,5.223,2,7.145,0.161,5.951,46,0,1,viabundus
13013,Beverungen,51.662777,9.3725004,1450,5.2227,2,0.055,0.109,12.243,36,0,1,viabundus
11002,Alsleben,51.700279,11.677222,1600,5.2214,2,0.208,0.042,7.157,36,0,1,viabundus
12011,Bodenwerder,51.975834,9.5119448,1550,5.2063,2,3.849,0.103,17.854,40,0,1,viabundus
11013,Bernburg,51.794167,11.736944,1600,5.2047,2,0.099,0.043,14.337,35,0,1,viabundus
12080,Hann. Muenden,51.417221,9.6511106,1600,5.2041,3,4.0,0.062,15.232,40,1,1,viabundus
11094,Magdeburg,52.12611,11.6325,1650,5.1941,3,2.17,0.049,1.023,37,1,1,viabundus
12124,Uslar,51.65889,9.6344442,1600,5.1926,2,7.145,0.161,5.951,44,0,1,viabundus
12011,Bodenwerder,51.975834,9.5119448,1500,5.189,2,3.849,0.103,17.854,39,0,1,viabundus
11022,Calbe a. d. Saale,51.902779,11.774722,1600,5.1885,2,0.517,0.238,22.299,35,0,1,viabundus
12138,Wolfenbuettel,52.162777,10.536111,1650,5.1883,2,1.566,0.083,0.166,36,0,1,viabundus
15057,Helmarshausen,51.630554,9.46,1550,5.185,2,2.356,0.189,6.8,37,0,1,viabundus
12064,Holzminden,51.827778,9.4505558,1400,5.1814,2,3.974,0.244,7.64,39,0,1,viabundus
15057,Helmarshausen,51.630554,9.46,1500,5.1664,2,2.356,0.189,6.8,36,0,1,viabundus
15131,Bad Sooden-Allendorf,51.279724,9.9663887,1600,5.1658,2,0.034,0.055,16.452,33,0,1,viabundus
11103,Nienburg (Saale),51.836388,11.766111,1600,5.1522,2,2.18,0.163,18.52,35,0,1,viabundus
12049,Goslar,51.906387,10.428889,1650,5.1511,2,8.771,0.266,0.533,44,0,1,viabundus
13078,Hoexter,51.775555,9.3813887,1450,5.141,2,3.682,0.022,0.193,36,0,1,viabundus
15156,Witzenhausen,51.341389,9.8586111,1650,5.1343,2,5.482,0.07,19.862,38,0,1,viabundus
11010,Barby,51.952499,11.869166,1650,5.1294,2,0.449,0.858,12.198,33,0,1,viabundus
12138,Wolfenbuettel,52.162777,10.536111,1600,5.1292,2,1.566,0.083,0.166,33,0,1,viabundus
5041,Rendsburg,54.306389,9.6630554,1600,5.121,2,0.054,0.114,0.227,31,0,1,viabundus
5041,Rendsburg,54.306389,9.6630554,1650,5.121,2,0.054,0.114,0.227,31,0,1,viabundus
11056,Guesten,51.794445,11.605278,1650,5.1192,2,8.286,0.609,17.851,42,0,1,viabundus
12065,Hornburg (Schladen-Werla),52.030277,10.605833,1650,5.1186,2,4.684,1.629,0.0,39,0,1,viabundus
12053,Hannover,52.371387,9.7366667,1650,5.1166,2,3.838,0.068,0.363,35,0,1,viabundus
13004,Anholt,51.846111,6.4274998,1450,5.1165,2,2.945,0.106,16.167,34,0,1,viabundus
12011,Bodenwerder,51.975834,9.5119448,1450,5.1152,2,3.849,0.103,17.854,35,0,1,viabundus
12103,Rinteln,52.186943,9.0797224,1650,5.1109,2,3.228,0.077,0.378,34,0,1,viabundus
12124,Uslar,51.65889,9.6344442,1500,5.1101,2,7.145,0.161,5.951,39,0,1,viabundus
12124,Uslar,51.65889,9.6344442,1550,5.1101,2,7.145,0.161,5.951,39,0,1,viabundus
14022,Duisburg,51.433056,6.7652779,1600,5.1085,3,0.636,0.081,14.906,31,1,1,viabundus
14022,Duisburg,51.433056,6.7652779,1650,5.1085,3,0.636,0.081,14.906,31,1,1,viabundus
14026,Emmerich,51.83139,6.2424998,1450,5.1032,2,1.859,0.03,15.443,32,0,1,viabundus
12049,Goslar,51.906387,10.428889,1600,5.1028,2,8.771,0.266,0.533,41,0,1,viabundus
15131,Bad Sooden-Allendorf,51.279724,9.9663887,1550,5.1012,2,0.034,0.055,16.452,30,0,1,viabundus
12052,Hameln,52.104168,9.3561115,1500,5.0953,2,2.986,0.104,0.242,33,0,1,viabundus
12052,Hameln,52.104168,9.3561115,1550,5.0953,2,2.986,0.104,0.242,33,0,1,viabundus
14079,Neuss,51.198612,6.6913891,1500,5.0948,2,0.242,0.1,0.199,30,0,1,viabundus
14079,Neuss,51.198612,6.6913891,1550,5.0948,2,0.242,0.1,0.199,30,0,1,viabundus
14079,Neuss,51.198612,6.6913891,1600,5.0948,2,0.242,0.1,0.199,30,0,1,viabundus
14079,Neuss,51.198612,6.6913891,1650,5.0948,2,0.242,0.1,0.199,30,0,1,viabundus
12080,Hann. Muenden,51.417221,9.6511106,1500,5.0934,3,4.0,0.062,15.232,34,1,1,viabundus
12080,Hann. Muenden,51.417221,9.6511106,1550,5.0934,3,4.0,0.062,15.232,34,1,1,viabundus
12073,Lingen,52.522221,7.3166666,1550,5.0927,2,0.287,0.133,0.267,30,0,1,viabundus
12073,Lingen,52.522221,7.3166666,1600,5.0927,2,0.287,0.133,0.267,30,0,1,viabundus
12073,Lingen,52.522221,7.3166666,1650,5.0927,2,0.287,0.133,0.267,30,0,1,viabundus
12082,Neuenhaus,52.498055,6.9663887,1550,5.0891,2,0.548,0.057,11.044,30,0,1,viabundus
12082,Neuenhaus,52.498055,6.9663887,1600,5.0891,2,0.548,0.057,11.044,30,0,1,viabundus
12082,Neuenhaus,52.498055,6.9663887,1650,5.0891,2,0.548,0.057,11.044,30,0,1,viabundus
12113,Schoeppenstedt,52.144444,10.774445,1650,5.0891,2,5.652,0.201,12.377,36,0,1,viabundus
14090,Rees,51.759445,6.396111,1450,5.0884,2,2.481,0.037,18.867,32,0,1,viabundus
15057,Helmarshausen,51.630554,9.46,1450,5.0863,2,2.356,0.189,6.8,32,0,1,viabundus
14022,Duisburg,51.433056,6.7652779,1500,5.0862,3,0.636,0.081,14.906,30,1,1,viabundus
14022,Duisburg,51.433056,6.7652779,1550,5.0862,3,0.636,0.081,14.906,30,1,1,viabundus
12031,Dransfeld,51.502224,9.7624998,1650,5.0852,2,11.029,1.125,12.584,45,0,1,viabundus
13078,Hoexter,51.775555,9.3813887,1400,5.0819,2,3.68,0.022,0.15,33,0,1,viabundus
13125,Rheine,52.279167,7.438611,1650,5.0761,2,0.074,0.089,0.178,29,0,1,viabundus
6001,Hamburg,53.550556,9.9941664,1600,5.0756,3,0.166,0.042,0.084,29,1,1,viabundus
6001,Hamburg,53.550556,9.9941664,1650,5.0756,3,0.166,0.042,0.084,29,1,1,viabundus
12011,Bodenwerder,51.975834,9.5119448,1400,5.0752,2,3.849,0.103,17.854,33,0,1,viabundus
14051,Kaldenkirchen,51.319721,6.1980557,1500,5.0704,3,2.273,0.077,0.154,31,1,1,viabundus
14051,Kaldenkirchen,51.319721,6.1980557,1550,5.0704,3,2.273,0.077,0.154,31,1,1,viabundus
14051,Kaldenkirchen,51.319721,6.1980557,1600,5.0704,3,2.273,0.077,0.154,31,1,1,viabundus
14051,Kaldenkirchen,51.319721,6.1980557,1650,5.0704,3,2.273,0.077,0.154,31,1,1,viabundus
13157,Werth,51.819168,6.5094442,1600,5.0672,2,5.285,0.54,22.192,35,0,1,viabundus
13157,Werth,51.819168,6.5094442,1650,5.0672,2,5.285,0.54,22.192,35,0,1,viabundus
12061,Hessisch-Oldendorf,52.168335,9.2524996,1500,5.0657,2,0.469,0.125,0.249,29,0,1,viabundus
12061,Hessisch-Oldendorf,52.168335,9.2524996,1550,5.0657,2,0.469,0.125,0.249,29,0,1,viabundus
11169,Wolmirstedt,52.250278,11.627778,1650,5.0624,2,7.721,0.113,0.226,37,0,1,viabundus
5020,Itzehoe,53.924999,9.5163889,1650,5.0612,3,3.479,0.154,0.309,32,1,1,viabundus
14107,Wesel,51.657223,6.6172223,1600,5.0604,2,0.606,0.189,25.321,29,0,1,viabundus
14107,Wesel,51.657223,6.6172223,1650,5.0604,2,0.606,0.189,25.321,29,0,1,viabundus
11123,Sandersleben,51.676388,11.5675,1650,5.0565,2,8.401,1.41,12.265,40,0,1,viabundus
12016,Braunschweig,52.262222,10.520278,1650,5.0549,2,1.071,0.028,0.899,29,0,1,viabundus
15131,Bad Sooden-Allendorf,51.279724,9.9663887,1500,5.0545,2,0.034,0.055,16.452,28,0,1,viabundus
13125,Rheine,52.279167,7.438611,1600,5.0524,2,0.074,0.089,0.178,28,0,1,viabundus
11094,Magdeburg,52.12611,11.6325,1600,5.0515,3,2.17,0.049,1.023,30,1,1,viabundus
14025,Duisburg-Ruhrort,51.452778,6.7358332,1600,5.0501,2,1.201,0.082,15.4,29,0,1,viabundus
14025,Duisburg-Ruhrort,51.452778,6.7358332,1650,5.0501,2,1.201,0.082,15.4,29,0,1,viabundus
12103,Rinteln,52.186943,9.0797224,1600,5.0481,2,3.228,0.077,0.378,31,0,1,viabundus
13157,Werth,51.819168,6.5094442,1550,5.0474,2,5.285,0.54,22.192,34,0,1,viabundus
5016,Glueckstadt,53.787777,9.4236107,1600,5.0461,2,7.636,0.102,12.099,36,0,1,viabundus
5020,Itzehoe,53.924999,9.5163889,1600,5.0397,3,3.479,0.154,0.309,31,1,1,viabundus
14022,Duisburg,51.433056,6.7652779,1450,5.0395,3,0.636,0.081,14.906,28,1,1,viabundus
5051,Wilster,53.922501,9.374444,1650,5.0371,2,1.245,3.068,0.0,33,0,1,viabundus
12118,Stade,53.601112,9.4758329,1550,5.0367,3,1.87,0.016,0.0,29,1,1,viabundus
14107,Wesel,51.657223,6.6172223,1500,5.0367,2,0.606,0.189,25.321,28,0,1,viabundus
14107,Wesel,51.657223,6.6172223,1550,5.0367,2,0.606,0.189,25.321,28,0,1,viabundus
12053,Hannover,52.371387,9.7366667,1600,5.0342,2,3.838,0.068,0.363,31,0,1,viabundus
14034,Geldern,51.517502,6.3233333,1500,5.0341,2,13.283,0.145,0.0,43,0,1,viabundus
14034,Geldern,51.517502,6.3233333,1550,5.0341,2,13.283,0.145,0.0,43,0,1,viabundus
14034,Geldern,51.517502,6.3233333,1600,5.0341,2,13.283,0.145,0.0,43,0,1,viabundus
14034,Geldern,51.517502,6.3233333,1650,5.0341,2,13.283,0.145,0.0,43,0,1,viabundus
11079,Koennern,51.669998,11.7675,1650,5.0318,2,7.281,1.34,0.0,37,0,1,viabundus
12016,Braunschweig,52.262222,10.520278,1600,5.0312,2,1.071,0.028,0.899,28,0,1,viabundus
13157,Werth,51.819168,6.5094442,1500,5.0271,2,5.285,0.54,22.192,33,0,1,viabundus
11002,Alsleben,51.700279,11.677222,1550,5.0263,2,0.208,0.042,7.157,27,0,1,viabundus
12065,Hornburg (Schladen-Werla),52.030277,10.605833,1600,5.0251,2,4.684,1.629,0.0,34,0,1,viabundus
14079,Neuss,51.198612,6.6913891,1450,5.0236,2,0.242,0.1,0.199,27,0,1,viabundus
15147,Wanfried,51.183056,10.17,1650,5.022,2,4.207,0.175,15.41,31,0,1,viabundus
13104,Minden,52.288055,8.914444,1650,5.0211,3,2.405,0.108,0.0,29,1,1,viabundus
15057,Helmarshausen,51.630554,9.46,1400,5.0196,2,2.356,0.189,16.898,29,0,1,viabundus
5051,Wilster,53.922501,9.374444,1600,5.0162,2,1.245,3.068,0.0,32,0,1,viabundus
14107,Wesel,51.657223,6.6172223,1450,5.0121,2,0.606,0.189,25.321,27,0,1,viabundus
12083,Neustadt am Ruebenberge,52.504723,9.4575005,1650,5.0093,2,0.079,2.78,22.463,30,0,1,viabundus
12080,Hann. Muenden,51.417221,9.6511106,1450,5.0084,3,4.0,0.062,15.232,30,1,1,viabundus
12052,Hameln,52.104168,9.3561115,1400,5.0077,2,2.986,0.104,0.242,29,0,1,viabundus
5024,Krempe,53.837776,9.4872227,1550,5.0069,2,1.797,2.316,9.422,31,0,1,viabundus
12031,Dransfeld,51.502224,9.7624998,1600,5.0047,2,11.029,1.125,12.584,40,0,1,viabundus
11092,Loebejuen,51.637222,11.901667,1650,5.0045,2,7.347,0.976,0.0,35,0,1,viabundus
14051,Kaldenkirchen,51.319721,6.1980557,1450,5.0015,3,2.273,0.077,0.154,28,1,1,viabundus
14019,Duesseldorf,51.224167,6.7800002,1500,5.0,2,1.325,0.048,0.139,27,0,1,viabundus
14019,Duesseldorf,51.224167,6.7800002,1550,5.0,2,1.325,0.048,0.139,27,0,1,viabundus
14019,Duesseldorf,51.224167,6.7800002,1600,5.0,2,1.325,0.048,0.139,27,0,1,viabundus
14019,Duesseldorf,51.224167,6.7800002,1650,5.0,2,1.325,0.048,0.139,27,0,1,viabundus
13098,Luegde,51.957779,9.2458334,1650,4.9982,2,14.09,2.92,17.968,48,0,1,viabundus
12073,Lingen,52.522221,7.3166666,1500,4.996,2,0.287,0.133,0.267,26,0,1,viabundus
11056,Guesten,51.794445,11.605278,1600,4.9948,2,8.286,0.609,17.851,35,0,1,viabundus
12082,Neuenhaus,52.498055,6.9663887,1500,4.9924,2,0.548,0.057,11.044,26,0,1,viabundus
12113,Schoeppenstedt,52.144444,10.774445,1600,4.9874,2,5.652,0.201,12.377,31,0,1,viabundus
11150,Tangermuende,52.540833,11.970834,1650,4.9866,2,2.833,0.132,0.511,28,0,1,viabundus
12052,Hameln,52.104168,9.3561115,1450,4.984,2,2.986,0.104,0.242,28,0,1,viabundus
11063,Heiligenstadt,51.378334,10.137777,1650,4.9806,2,16.377,0.058,0.117,44,0,1,viabundus
13026,Brakel,51.716667,9.1841669,1600,4.9773,2,13.545,0.184,14.985,40,0,1,viabundus
13026,Brakel,51.716667,9.1841669,1650,4.9773,2,13.545,0.184,14.985,40,0,1,viabundus
12088,Nordhorn,52.437778,7.0702777,1550,4.9772,2,5.3,0.086,12.162,30,0,1,viabundus
12088,Nordhorn,52.437778,7.0702777,1600,4.9772,2,5.3,0.086,12.162,30,0,1,viabundus
12088,Nordhorn,52.437778,7.0702777,1650,4.9772,2,5.3,0.086,12.162,30,0,1,viabundus
11144,Stassfurt,51.853333,11.583611,1650,4.9765,2,12.062,0.196,14.602,38,0,1,viabundus
11010,Barby,51.952499,11.869166,1600,4.9761,2,1.074,0.179,13.327,26,0,1,viabundus
13125,Rheine,52.279167,7.438611,1550,4.976,2,0.074,0.089,0.178,25,0,1,viabundus
12124,Uslar,51.65889,9.6344442,1450,4.9755,2,7.145,0.161,5.951,32,0,1,viabundus
12117,Springe,52.209167,9.5547218,1650,4.9749,2,18.843,0.29,17.672,48,0,1,viabundus
15156,Witzenhausen,51.341389,9.8586111,1600,4.9736,2,5.482,0.07,19.862,30,0,1,viabundus
13018,Bocholt,51.837776,6.6155558,1600,4.973,2,8.283,0.066,17.084,33,0,1,viabundus
13018,Bocholt,51.837776,6.6155558,1650,4.973,2,8.283,0.066,17.084,33,0,1,viabundus
12120,Stadtoldendorf,51.882221,9.6225004,1650,4.9641,2,12.637,3.171,14.007,44,0,1,viabundus
11067,Hettstedt,51.644722,11.514444,1650,4.9622,2,13.287,1.325,7.223,41,0,1,viabundus
12114,Schuettorf,52.322224,7.2249999,1600,4.957,2,8.097,0.048,15.41,32,0,1,viabundus
12114,Schuettorf,52.322224,7.2249999,1650,4.957,2,8.097,0.048,15.41,32,0,1,viabundus
11008,Aschersleben,51.755833,11.455,1650,4.955,2,16.53,0.247,8.126,43,0,1,viabundus
12049,Goslar,51.906387,10.428889,1550,4.9549,2,8.771,0.266,0.533,33,0,1,viabundus
13098,Luegde,51.957779,9.2458334,1600,4.9539,2,14.09,2.92,17.968,45,0,1,viabundus
13018,Bocholt,51.837776,6.6155558,1550,4.9521,2,8.283,0.066,17.084,32,0,1,viabundus
15131,Bad Sooden-Allendorf,51.279724,9.9663887,1450,4.9506,2,0.034,0.055,16.452,24,0,1,viabundus
11013,Bernburg,51.794167,11.736944,1550,4.9495,2,0.099,0.043,14.337,24,0,1,viabundus
9070,Leipzig,51.340557,12.375,1650,4.9483,3,8.133,0.285,0.57,32,1,1,viabundus
13104,Minden,52.288055,8.914444,1600,4.9474,3,2.405,0.108,0.0,26,1,1,viabundus
14119,Xanten,51.662224,6.4530554,1600,4.9474,2,5.258,0.322,18.407,29,0,1,viabundus
14119,Xanten,51.662224,6.4530554,1650,4.9474,2,5.258,0.322,18.407,29,0,1,viabundus
15075,Kassel,51.314445,9.4949999,1600,4.9472,3,0.173,0.061,0.0,24,1,1,viabundus
15075,Kassel,51.314445,9.4949999,1650,4.9472,3,0.173,0.061,0.0,24,1,1,viabundus
11020,Burg b. M.,52.269722,11.854722,1650,4.9463,2,6.617,0.094,0.188,30,0,1,viabundus
11123,Sandersleben,51.676388,11.5675,1600,4.9457,2,8.401,1.41,12.265,34,0,1,viabundus
11092,Loebejuen,51.637222,11.901667,1600,4.9436,2,7.347,0.976,0.0,32,0,1,viabundus
12025,Clausthal-Zellerfeld,51.803612,10.333055,1650,4.9394,2,21.912,0.856,1.712,52,0,1,viabundus
12055,Hardegsen,51.651943,9.8249998,1650,4.9389,2,19.304,0.174,0.0,46,0,1,viabundus
12061,Hessisch-Oldendorf,52.168335,9.2524996,1450,4.9381,2,0.469,0.125,10.053,24,0,1,viabundus
5024,Krempe,53.837776,9.4872227,1500,4.938,2,1.797,2.316,9.422,28,0,1,viabundus
11046,Gerbstedt,51.63139,11.627778,1650,4.9373,2,8.819,4.173,10.732,39,0,1,viabundus
12080,Hann. Muenden,51.417221,9.6511106,1400,4.9372,3,4.0,0.062,15.232,27,1,1,viabundus
13066,Haltern,51.74361,7.1869445,1650,4.9365,2,2.733,0.204,12.38,26,0,1,viabundus
12054,Harburg (Elbe),53.460278,9.976944,1600,4.9364,2,0.545,0.123,0.246,24,0,1,viabundus
12054,Harburg (Elbe),53.460278,9.976944,1650,4.9364,2,0.545,0.123,0.246,24,0,1,viabundus
12049,Goslar,51.906387,10.428889,1500,4.934,2,8.771,0.266,0.533,32,0,1,viabundus
12120,Stadtoldendorf,51.882221,9.6225004,1600,4.9323,2,12.637,3.171,14.007,42,0,1,viabundus
14034,Geldern,51.517502,6.3233333,1450,4.9315,2,13.283,0.145,0.0,37,0,1,viabundus
11111,Osterwieck,51.9725,10.706667,1650,4.9251,2,13.319,0.313,9.714,37,0,1,viabundus
13156,Werne,51.663055,7.6350002,1650,4.9241,2,2.741,2.785,0.0,29,0,1,viabundus
14119,Xanten,51.662224,6.4530554,1500,4.9237,2,5.258,0.322,18.407,28,0,1,viabundus
14119,Xanten,51.662224,6.4530554,1550,4.9237,2,5.258,0.322,18.407,28,0,1,viabundus
14019,Duesseldorf,51.224167,6.7800002,1450,4.9207,2,1.325,0.048,6.226,24,0,1,viabundus
13125,Rheine,52.279167,7.438611,1500,4.9199,2,0.074,0.089,0.178,23,0,1,viabundus
5041,Rendsburg,54.306389,9.6630554,1500,4.9196,2,0.054,0.114,23.972,23,0,1,viabundus
15075,Kassel,51.314445,9.4949999,1500,4.9186,3,0.173,0.061,0.0,23,1,1,viabundus
15075,Kassel,51.314445,9.4949999,1550,4.9186,3,0.173,0.061,0.0,23,1,1,viabundus
12095,Otterndorf,53.807777,8.8999996,1650,4.9174,2,8.642,0.208,0.417,31,0,1,viabundus
12117,Springe,52.209167,9.5547218,1600,4.9153,2,18.843,0.29,17.856,44,0,1,viabundus
12050,Gronau in Niedersachsen,52.086666,9.7863894,1650,4.9149,2,22.976,0.845,0.0,52,0,1,viabundus
12083,Neustadt am Ruebenberge,52.504723,9.4575005,1600,4.9126,2,0.079,2.78,23.716,26,0,1,viabundus
11079,Koennern,51.669998,11.7675,1600,4.9115,2,7.281,1.34,0.0,31,0,1,viabundus
13066,Haltern,51.74361,7.1869445,1600,4.9101,2,2.733,0.204,12.38,25,0,1,viabundus
12124,Uslar,51.65889,9.6344442,1400,4.9088,2,7.145,0.161,13.407,29,0,1,viabundus
12068,Koenigslutter,52.252224,10.816667,1650,4.9027,2,14.282,0.31,0.0,37,0,1,viabundus
15156,Witzenhausen,51.341389,9.8586111,1550,4.9023,2,5.482,0.07,19.862,27,0,1,viabundus
13156,Werne,51.663055,7.6350002,1600,4.9003,2,2.741,2.785,0.0,28,0,1,viabundus
14119,Xanten,51.662224,6.4530554,1450,4.8991,2,5.258,0.322,18.407,27,0,1,viabundus
13085,Kamen,51.592224,7.6622224,1650,4.8987,2,6.391,0.277,8.102,28,0,1,viabundus
12025,Clausthal-Zellerfeld,51.803612,10.333055,1600,4.8986,2,21.912,0.856,13.051,49,0,1,viabundus
11169,Wolmirstedt,52.250278,11.627778,1600,4.8969,2,7.721,0.113,0.226,29,0,1,viabundus
12031,Dransfeld,51.502224,9.7624998,1500,4.8939,2,11.029,1.125,12.584,34,0,1,viabundus
12031,Dransfeld,51.502224,9.7624998,1550,4.8939,2,11.029,1.125,12.584,34,0,1,viabundus
7108,Rathenow,52.60611,12.338611,1650,4.8923,2,0.053,0.04,24.249,22,0,1,viabundus
13157,Werth,51.819168,6.5094442,1450,4.8912,2,5.285,0.54,22.192,27,0,1,viabundus
12114,Schuettorf,52.322224,7.2249999,1550,4.8903,2,8.097,0.048,15.41,29,0,1,viabundus
11008,Aschersleben,51.755833,11.455,1600,4.8883,2,16.53,0.247,8.126,39,0,1,viabundus
12011,Bodenwerder,51.975834,9.5119448,1350,4.8874,2,3.849,0.103,17.854,25,0,1,viabundus
13008,Barntrup,51.990002,9.1158333,1650,4.8872,2,20.241,0.154,14.933,44,0,1,viabundus
12024,Celle,52.62611,10.080556,1650,4.8855,2,0.358,0.029,0.0,22,0,1,viabundus
13018,Bocholt,51.837776,6.6155558,1500,4.8854,2,8.283,0.066,17.084,29,0,1,viabundus
11087,Leimbach,51.604443,11.463889,1650,4.8826,2,18.483,0.075,1.631,41,0,1,viabundus
9070,Leipzig,51.340557,12.375,1600,4.8816,3,8.133,0.285,0.57,29,1,1,viabundus
13004,Anholt,51.846111,6.4274998,1400,4.881,2,2.945,0.106,16.167,24,0,1,viabundus
12118,Stade,53.601112,9.4758329,1500,4.8805,3,1.87,0.016,0.0,23,1,1,viabundus
12088,Nordhorn,52.437778,7.0702777,1500,4.8805,2,5.3,0.086,12.162,26,0,1,viabundus
11144,Stassfurt,51.853333,11.583611,1600,4.8805,2,12.062,0.196,14.602,33,0,1,viabundus
14026,Emmerich,51.83139,6.2424998,1400,4.8803,2,1.859,0.03,15.443,23,0,1,viabundus
12052,Hameln,52.104168,9.3561115,1350,4.8801,2,2.986,0.104,0.242,24,0,1,viabundus
12064,Holzminden,51.827778,9.4505558,1350,4.8798,2,3.974,0.244,7.64,25,0,1,viabundus
12078,Meppen,52.690556,7.2916665,1550,4.8762,2,5.514,0.066,0.395,26,0,1,viabundus
12078,Meppen,52.690556,7.2916665,1600,4.8762,2,5.514,0.066,0.395,26,0,1,viabundus
12078,Meppen,52.690556,7.2916665,1650,4.8762,2,5.514,0.066,0.395,26,0,1,viabundus
11022,Calbe a. d. Saale,51.902779,11.774722,1550,4.8749,2,0.517,0.238,22.299,22,0,1,viabundus
13085,Kamen,51.592224,7.6622224,1600,4.8742,2,6.391,0.277,8.102,27,0,1,viabundus
11094,Magdeburg,52.12611,11.6325,1550,4.8724,3,2.17,0.049,1.023,23,1,1,viabundus
