city_id,name,lat,lon,town_from,town_to,ready,year,population,distance_river_km,distance_road_km,distance_fair_km,num_fairs_50km,num_fairs_100km,has_own_fair,own_fair_category,has_own_toll,has_own_staple,has_own_bridge,has_own_ferry,has_own_harbour,on_trade_route,trade_access_score
12619,,51.027011,4.474637,1350,1650,,1350,,2.643,0.12,22.22,3,20,0,,1,0,0,0,0,1,2
10441,Gronau (Leine),52.084135,9.774801,1298,1650,y,1350,,22.976,0.845,11.332,21,41,0,,0,0,0,0,0,1,2
10489,,53.868134,10.686289,1143,1650,,1350,,0.386,0.128,54.805,0,13,0,,0,0,0,0,0,1,2
10490,,53.866235,10.680918,1143,1650,,1350,,0.101,0.012,55.013,0,13,0,,0,0,0,0,0,1,2
10498,,53.810879,10.37521,1249,1650,y,1350,,3.125,0.085,38.573,3,15,0,,0,0,1,0,0,1,2
10504,Assens,55.269923,9.894024,1200,1650,,1350,,94.6,0.073,29.395,3,5,0,,1,0,0,0,0,1,2
10519,,50.927198,4.422508,1192,1650,,1350,,2.631,0.088,32.735,3,16,0,,0,0,0,0,1,1,2
10520,,55.270244,9.889977,1200,1650,,1350,,94.533,0.129,29.611,3,5,0,,0,0,0,1,1,1,2
10526,Fåborg,55.095327,10.241664,1200,1650,,1350,,89.865,0.059,0.0,2,5,1,local,0,0,0,0,0,1,2
1537,Tartu,58.38012,26.72255,1248,1650,,1350,,11.257,0.09,256.92,0,0,0,,0,0,0,0,0,1,2
10539,Odense,55.39671761,10.38945241,1000,1650,,1350,,122.133,0.18,0.0,2,6,1,local,0,0,0,0,0,1,2
10543,Nebra,51.286707,11.577455,1259,1650,y,1350,,37.979,0.197,22.036,10,30,0,,0,0,0,0,0,1,2
5889,Pärnu,58.385892,24.49835,1300,1650,,1350,,140.901,0.337,208.909,0,0,0,,0,0,0,0,0,1,2
4249,Bad Langensalza,51.108436,10.646098,1222,1650,y,1350,,38.367,0.042,13.45,18,44,0,,0,0,0,0,0,1,2
10557,,51.565441,5.465709,1232,1650,,1350,,20.881,0.19,31.422,13,55,0,,0,0,0,0,0,1,2
10581,Radewig,52.115031,8.666343,1170,1650,,1350,,18.417,0.194,13.973,16,43,0,,0,0,0,0,0,1,2
12525,,52.092846,5.11162,1114,1650,,1350,,0.41,0.065,0.51,18,43,0,,0,0,1,0,0,1,2
10587,,51.371192,6.167428,1343,1650,,1350,,2.273,0.077,0.154,15,57,0,,1,1,0,1,1,1,3
10624,,53.917185,9.515869,1238,1650,y,1350,,3.479,0.154,0.309,5,13,0,,0,1,1,0,1,1,3
10625,,53.922846,9.518852,1238,1650,,1350,,3.783,0.149,0.375,5,13,0,,0,1,0,0,0,1,3
10616,Leutenberg,50.563562,11.456223,1326,1650,y,1350,,102.13,2.666,53.655,0,20,0,,0,0,0,0,0,1,1
11893,,52.671179,12.008537,1338,1650,,1350,,6.443,0.037,14.707,3,10,0,,1,0,0,0,1,1,2
10656,Halmstad,56.67327,12.85645,1300,1650,,1350,,222.104,46.579,90.14,0,1,0,,0,0,1,0,1,0,0
10661,,54.320124,10.134145,1242,1650,,1350,,20.542,0.248,40.525,1,10,0,,0,0,0,0,0,1,2
10668,Eutin,54.136372,10.616694,1257,1650,y,1350,,30.229,0.146,63.262,0,12,0,,0,0,0,0,0,1,2
1190,Chemnitz,50.832427,12.919155,1170,1650,,1350,,56.318,0.187,60.069,0,7,0,,0,0,0,0,0,1,2
10676,Burg auf Fehmarn,54.436332,11.197079,1329,1650,y,1350,,71.672,3.048,74.22,0,5,0,,0,0,0,0,0,1,1
10688,Lund,55.703052,13.193,1000,1650,,1350,,179.207,0.082,0.0,5,8,1,local,0,0,0,0,0,1,2
10692,Krempe,53.836629,9.489845,1240,1650,y,1350,,1.797,2.316,9.422,10,15,0,,0,0,0,0,1,1,2
10693,Lütjenburg,54.292561,10.589869,1271,1650,y,1350,,47.675,0.145,65.162,0,9,0,,0,0,0,0,0,1,2
10695,,54.289945,10.884905,1233,1650,,1350,,48.867,0.137,81.284,0,6,0,,0,0,0,0,0,1,2
10701,,54.292156,10.585465,1271,1650,,1350,,47.667,0.145,64.878,0,9,0,,0,0,0,0,0,1,2
10703,,54.138817,10.615074,1257,1650,,1350,,30.513,0.146,63.177,0,12,0,,0,0,0,0,0,1,2
12927,,52.159833,4.479659,1266,1650,,1350,,0.547,0.289,0.724,11,26,0,,0,0,0,0,0,1,2
12477,,51.9975,5.090895,1336,1650,,1350,,0.223,0.06,10.664,17,45,0,,0,0,0,0,1,1,2
10702,Trelleborg,55.374834,13.149347,1250,1650,,1350,,143.167,0.075,19.556,5,9,0,,0,0,0,0,0,1,2
10699,Pößneck,50.692403,11.591424,1324,1650,y,1350,,85.019,1.094,41.069,1,30,0,,1,0,0,0,0,1,2
10713,Skanör,55.419171,12.849655,1250,1650,,1350,,151.483,0.597,0.0,4,10,1,interregional,1,0,0,0,1,1,3
10723,,50.771024,6.075522,1166,1650,,1350,,26.75,0.421,28.482,8,18,0,,0,0,0,0,0,1,2
10727,Wyck,50.849472,5.698374,1204,1650,,1350,,3.378,0.086,0.584,6,20,0,,0,0,0,0,0,1,2
10771,Ystad,55.429438,13.819992,1290,1650,,1350,,150.48,0.36,0.0,3,5,1,local,0,0,0,0,1,1,2
10774,Åhus,55.923332,14.293199,1150,1650,,1350,,210.711,0.609,62.42,0,3,0,,0,0,0,0,1,0,1
10777,Vä,55.991711,14.087217,1200,1614,,1350,,215.047,1.892,64.391,0,4,0,,0,0,0,0,0,0,1
10785,,52.377087,4.896699,1300,1650,,1350,,0.144,0.037,0.527,10,40,0,,0,1,0,0,0,1,3
12928,,52.153612,4.488446,1266,1650,,1350,,0.236,0.217,0.548,11,26,0,,0,0,0,0,1,1,2
12929,,52.017968,4.351346,1246,1650,,1350,,2.137,0.447,18.269,7,26,0,,0,0,0,0,0,1,2
8379,Wetzlar,50.554355,8.501117,1180,1650,,1350,,50.754,0.112,51.012,0,11,0,,0,0,0,0,0,1,2
10816,,53.550134,10.005208,1150,1650,,1350,,0.617,0.085,0.835,7,19,0,,0,0,0,0,0,1,2
14381,Herrested ,55.280658,10.611655,1200,1415,,1350,,118.818,2.373,19.079,2,6,0,,0,0,0,0,0,1,2
10788,,52.093432,5.116996,1114,1650,,1350,,0.111,0.11,0.22,18,43,0,,0,0,0,0,0,1,2
10793,Staverden,52.285623,5.739056,1298,1650,,1350,,25.026,0.349,10.895,26,49,0,,0,0,0,0,0,1,2
10817,,53.551632,10.004629,1150,1650,,1350,,0.681,0.044,0.863,7,19,0,,0,0,0,0,0,1,2
10818,,53.55239,10.0042,1150,1650,,1350,,0.72,0.044,0.882,7,19,0,,0,0,0,0,0,1,2
12625,,51.815016,4.660896,1220,1650,,1350,,0.623,0.214,5.728,15,32,0,,0,1,0,1,0,1,3
10522,Bogense,55.566873,10.08885,1270,1650,,1350,,129.807,0.163,26.772,2,8,0,,0,0,0,0,0,1,2
10797,Culemborg,51.957608,5.225193,1318,1650,,1350,,0.632,0.063,16.083,19,53,0,,0,0,0,0,0,1,2
10843,,53.936661,10.307465,1244,1650,,1350,,15.529,0.082,46.32,4,14,0,,0,0,0,0,0,1,2
10849,,54.305149,9.661443,1253,1650,y,1350,,0.224,0.09,23.793,4,10,0,,0,0,0,0,1,1,2
10850,,54.028714,12.463727,1325,1650,,1350,,21.863,0.511,60.327,0,4,0,,0,0,0,0,0,1,2
10864,,52.15427,5.387491,1259,1650,,1350,,5.042,0.136,19.606,18,47,0,,0,0,0,0,0,1,2
10879,Stadsbrug,52.559609,5.918985,1230,1650,,1350,,0.316,0.061,12.878,11,47,0,,0,0,0,0,0,1,2
10884,Ammerstol,51.925573,4.810443,1322,1650,,1350,,1.749,0.456,11.732,15,41,0,,1,0,0,0,0,1,2
10873,,51.216847,10.450991,1135,1650,,1350,,23.966,0.031,1.23,18,49,0,,0,0,0,0,0,1,2
10331,,51.970635,5.348525,1300,1650,,1350,,4.347,0.159,18.775,18,51,0,,0,0,0,0,1,1,2
12674,,52.159047,4.491078,1266,1650,,1350,,0.388,0.005,0.098,11,26,0,,0,0,0,0,0,1,2
1988,Frankfurt (Oder),52.344244,14.553598,1253,1650,,1350,,4.539,0.048,176.402,0,0,0,,1,1,0,0,0,1,3
10935,,50.574276,10.414792,1230,1650,y,1350,,59.389,0.205,0.736,14,28,0,,0,0,1,0,0,0,2
10940,,51.199756,11.972437,1280,1650,,1350,,29.767,0.072,0.143,7,19,0,,0,1,0,0,0,1,3
10941,,51.198936,11.974347,1280,1650,,1350,,29.664,0.081,0.269,7,19,0,,0,1,0,0,0,1,3
10942,,50.986662,12.436391,1205,1650,,1350,,31.888,0.133,22.261,5,11,0,,0,0,0,0,0,1,2
10943,,50.983482,12.432733,1205,1650,,1350,,32.211,0.101,22.136,5,11,0,,0,0,0,0,0,1,2
12632,,50.938949,4.043462,1174,1650,,1350,,5.578,0.046,35.898,3,10,0,,0,0,0,0,1,1,2
10397,Slagelse,55.40278142,11.354506,1240,1650,,1350,,155.89,0.023,41.629,1,9,0,,1,0,0,0,0,1,2
10993,,49.971755,9.142492,1161,1650,,1350,,7.121,0.032,25.914,7,10,0,,0,0,0,0,0,1,2
10963,,50.997771,9.730765,1200,1650,,1350,,3.659,0.099,36.152,9,46,0,,0,0,0,0,0,1,2
10975,,50.108617,8.687739,1142,1650,,1350,,2.558,0.113,0.443,3,10,0,,0,0,1,0,0,1,2
10976,,50.112381,8.685905,1142,1650,,1350,,2.723,0.128,0.346,3,10,0,,0,0,0,0,0,1,2
10977,,50.111706,8.681624,1142,1650,,1350,,3.015,0.076,0.151,3,10,0,,0,0,0,0,0,1,2
10997,Homeyenbrücke,52.416971,12.561836,1170,1650,y,1350,,1.017,0.244,42.323,1,4,0,,0,0,1,0,0,1,2
11004,,52.539835,13.209232,1240,1650,y,1350,,0.088,0.101,83.743,0,3,0,,0,0,0,0,0,1,2
11005,,52.406267,12.556468,1170,1650,y,1350,,0.202,0.063,42.39,1,8,0,,0,0,0,0,1,1,2
12638,,51.052518,3.734538,1350,1650,,1350,,0.13,0.151,30.877,4,10,0,,0,1,0,0,1,1,3
15432,Malmø færge,55.607825350973634,12.99927131454415,1250,1650,,1350,,170.148,0.104,16.119,4,9,0,,0,0,0,1,1,1,2
15517,,55.62105,8.482915,1150,1650,,1350,,137.126,0.009,37.019,2,4,0,,0,0,0,0,0,1,2
11712,Nexø,55.0631,15.13209,1346,1650,,1350,,154.26,0.063,92.608,0,1,0,,0,0,0,0,0,1,2
12427,Lobeda,50.892455,11.60712,1284,1650,y,1350,,68.734,0.576,19.373,5,32,0,,0,0,0,0,0,1,2
15515,,55.62401660665066,8.480462400499174,1150,1650,,1350,,137.49,0.182,37.383,2,4,0,,0,0,0,0,0,1,2
15516,,55.61947176693242,8.483537236215327,1150,1650,,1350,,136.949,0.07,36.846,2,4,0,,0,0,0,0,0,1,2
7981,Vejle,55.707767,9.532945,1200,1650,,1350,,136.585,0.112,24.473,1,10,0,,0,0,0,0,0,1,2
19570,,55.649959,12.076919,1000,1650,,1350,,182.139,0.506,24.008,4,9,0,,0,0,0,0,1,1,2
19577,,55.719964,11.707916,1240,1650,,1350,,191.803,0.215,0.429,3,10,0,,0,0,0,0,1,1,2
72,Aarhus,56.157091,10.209522,1300,1650,,1350,,108.178,0.052,0.0,3,8,1,regional,1,0,0,0,0,1,3
9609,Grenaa,56.413197,10.87585,1250,1650,,1350,,117.304,0.118,50.023,0,8,0,,0,0,0,0,1,1,2
11923,Sint Anna ter Muiden,51.314348,3.364369,1242,1650,y,1350,,1.186,0.536,7.458,6,8,0,,1,0,0,0,0,0,2
6185,Pyrzyce,53.143221,14.893788,1248,1650,,1350,,30.917,0.167,145.532,0,0,0,,1,0,0,0,0,1,2
3881,Kolding,55.490223,9.473839,1231,1650,,1350,,112.154,0.127,0.0,3,6,1,local,1,0,0,0,1,1,2
19402,,54.829663,11.138238,1240,1650,,1350,,102.566,0.079,53.195,0,4,0,,0,0,0,0,0,1,2
1377,Delitzsch,51.522412,12.332393,1250,1650,y,1350,,28.125,2.697,20.501,4,18,0,,0,0,0,0,0,1,2
12087,,52.278973,7.441709,1327,1650,y,1350,,0.213,0.076,23.737,15,57,0,,0,0,0,0,0,1,2
6890,Schlotheim,51.246645,10.656661,1277,1650,y,1350,,38.627,0.059,14.38,18,49,0,,0,0,0,0,0,1,2
10144,Sakskøbing,54.799642,11.635273,1240,1650,,1350,,93.231,0.117,28.0,2,3,0,,0,0,0,0,0,1,2
11812,,51.436748,6.75724,1145,1650,,1350,,0.629,0.14,17.842,19,57,0,,0,1,0,0,1,1,3
19873,Turun silta,60.451175,22.273845,1300,1650,,1350,,344.193,0.031,0.129,3,3,0,,0,0,0,0,0,1,2
10181,Stubbekøbing,54.890129,12.043395,1240,1650,,1350,,97.778,0.041,0.0,2,5,1,local,0,0,0,0,1,1,2
11897,Goedereede,51.818178,3.977549,1312,1650,,1350,,19.087,8.369,42.749,4,26,0,,1,1,0,1,1,1,3
11900,,52.792048,11.752614,1164,1650,,1350,,17.203,0.046,17.24,3,12,0,,0,0,1,0,0,1,2
11904,Nieuwpoort (Lek),51.935317,4.868541,1283,1650,,1350,,0.223,0.565,13.733,18,42,0,,0,0,0,0,1,1,2
11905,Woudrichem,51.81793,5.003807,1283,1650,,1350,,1.13,0.037,16.365,15,46,0,,0,0,0,0,0,1,2
11907,Heusden,51.734005,5.137868,1286,1650,,1350,,1.355,0.059,11.647,15,48,0,,1,0,0,0,0,1,2
11915,Zierikzee,51.649648,3.921261,1220,1650,,1350,,0.325,0.103,27.222,4,23,0,,0,0,0,0,0,1,2
11918,Helmond,51.478951,5.655727,1232,1650,,1350,,30.912,0.208,29.861,12,58,0,,0,0,0,0,0,1,2
19547,,52.377136,4.898164,1300,1650,,1350,,0.163,0.027,0.59,10,40,0,,0,1,0,0,0,1,3
11924,Biervliet,51.328489,3.685417,1183,1650,,1350,,13.059,0.184,0.0,6,15,1,local,1,0,0,0,0,1,2
11935,,55.709908,21.133636,1253,1650,,1350,,75.508,0.07,460.651,0,0,0,,0,0,0,0,0,1,2
19530,Oude Brug,52.375525,4.897005,1300,1650,,1350,,0.033,0.026,0.406,10,40,0,,0,1,1,0,0,1,3
11937,Axel,51.265287,3.908526,1183,1650,,1350,,0.288,2.094,10.021,8,16,0,,1,1,0,0,1,0,3
12021,,51.225119,6.772381,1288,1650,,1350,,1.419,0.043,6.32,15,37,0,,0,0,0,0,0,1,2
11957,Domburg,51.563549,3.497125,1223,1650,,1350,,12.193,2.769,10.728,5,17,0,,0,0,0,0,0,1,2
11974,Steenbergen,51.587156,4.318662,1337,1650,,1350,,1.19,0.191,31.616,12,26,0,,0,0,0,0,0,1,2
12045,,53.701581,10.771687,1250,1650,y,1350,,8.52,0.151,43.144,2,13,0,,0,0,0,0,1,1,2
19531,,52.376066,4.895621,1300,1650,,1350,,0.106,0.03,0.392,10,40,0,,0,1,0,0,0,1,3
14944,,55.618245,8.484058,1150,1650,,1350,,136.811,0.07,36.711,2,4,0,,0,0,0,0,1,1,2
11979,Waalwijk,51.690497,5.066537,1303,1650,,1350,,7.901,0.292,14.346,14,48,0,,0,0,0,0,0,1,2
12027,,53.625919,11.417799,1160,1650,,1350,,5.35,0.186,0.371,2,10,0,,0,0,0,0,0,1,2
12026,Kegelbrücke,50.981898,11.333052,1254,1650,y,1350,,75.92,0.138,21.306,7,33,0,,0,0,0,0,0,1,2
12020,,51.224879,6.771064,1288,1650,,1350,,1.325,0.048,6.226,15,37,0,,0,0,0,0,1,1,2
11984,Wessem,51.159454,5.882556,1329,1650,y,1350,,2.052,0.055,8.238,12,40,0,,0,0,0,0,0,1,2
12018,,50.776188,5.699613,1321,1650,y,1350,,2.216,0.104,8.371,5,17,0,,1,0,0,0,1,1,2
19532,,52.375158,4.897885,1300,1650,,1350,,0.089,0.036,0.429,10,40,0,,0,1,0,0,0,1,3
12195,,52.017904,6.129253,1237,1650,,1350,,0.314,0.028,0.47,19,63,0,,0,0,0,0,0,1,2
15426,Nyborg færge,55.30981266611908,10.792025834192652,1200,1650,,1350,,127.012,0.09,27.222,2,7,0,,0,0,0,1,1,1,2
13928,,54.098761,13.381161,1250,1650,,1350,,2.219,0.081,0.298,1,1,0,,0,1,0,0,1,1,3
19533,Lange Brug,52.36923,4.89229,1300,1650,,1350,,0.802,0.043,0.428,10,40,0,,0,1,0,0,0,1,3
18370,,50.080489,8.242026,1241,1650,,1350,,9.585,0.083,31.573,2,7,0,,0,0,0,0,0,1,2
11835,Nyborg,55.311409,10.79244,1200,1650,,1350,,127.179,0.09,27.184,2,7,0,,1,0,0,0,0,1,2
19484,,52.160749,4.489165,1266,1650,,1350,,0.484,0.031,0.264,11,26,0,,0,0,0,0,0,1,2
10035,Nakskov,54.830399,11.135609,1240,1650,,1350,,102.471,0.073,53.32,0,4,0,,0,0,0,0,0,1,2
2409,Greifswald,54.09608,13.380983,1250,1650,,1350,,2.216,0.149,0.0,1,1,1,local,1,1,0,0,0,1,3
19743,,54.099237,13.378756,1250,1650,,1350,,2.381,0.017,0.38,1,1,0,,0,1,0,0,0,1,3
19400,,54.828279,11.137712,1240,1650,,1350,,102.454,0.061,53.285,0,4,0,,0,0,0,1,0,1,2
9185,,52.281098,7.439422,1327,1650,y,1350,,0.074,0.195,24.019,15,57,0,,0,0,0,0,0,1,2
10754,,56.564824,9.031877,1200,1650,,1350,,47.223,0.189,26.516,5,9,0,,0,0,1,0,1,1,2
7671,Teterow,53.773493,12.575493,1235,1650,,1350,,37.077,0.332,63.772,0,3,0,,0,0,0,0,0,1,2
7714,Tiel,51.887521,5.437217,1191,1650,y,1350,,5.321,0.135,15.386,18,55,0,,0,0,0,0,0,1,2
10400,Vordingborg,55.00815943,11.91050695,1200,1650,,1350,,111.646,0.047,0.0,2,5,1,regional,0,0,0,0,1,1,3
11718,Slangerup,55.845603,12.171867,1240,1650,,1350,,203.879,0.19,11.395,4,8,0,,0,0,0,0,0,1,2
10796,Batenburg,51.822886,5.629918,1349,1650,,1350,,1.738,0.032,15.981,18,57,0,,0,0,0,0,0,1,2
10786,Damrak,52.374318,4.894645,1300,1650,y,1350,,0.237,0.047,0.197,10,40,0,,0,1,0,0,1,1,3
19412,,55.842555,12.174638,1240,1650,,1350,,203.542,0.19,11.689,4,8,0,,0,0,0,0,0,1,2
19548,,52.377311,4.899601,1300,1650,,1350,,0.237,0.085,0.671,10,40,0,,0,1,0,0,0,1,3
14946,Randersbro,56.456556,10.039649,1200,1650,,1350,,75.057,0.033,0.498,4,6,0,,0,0,1,0,0,1,2
16191,,51.820839,5.631595,1349,1650,,1350,,1.483,0.112,16.191,18,57,0,,0,0,0,1,1,1,2
8660,Wusterhausen (Dosse),52.890175,12.461872,1250,1650,,1350,,26.323,0.236,32.346,2,4,0,,1,0,0,0,0,1,2
19448,,55.620087,8.480726,1150,1650,,1350,,137.082,0.025,36.991,2,4,0,,0,0,0,0,0,1,2
10540,Rudkøbing,54.936285,10.710498,1241,1650,,1350,,89.86,0.168,34.73,1,5,0,,0,0,0,0,0,1,2
10343,Tårnborg,55.350964,11.187091,1240,1425,,1350,,144.771,0.719,50.653,0,8,0,,1,0,0,0,1,1,2
11654,Helsingør,56.035001,12.613781,1241,1650,,1350,,221.506,0.079,26.853,2,7,0,,0,0,0,0,0,1,2
6104,Prenzlau,53.313374,13.858617,1234,1650,,1350,,7.216,0.036,92.537,0,1,0,,0,0,0,0,0,1,2
9666,Horsens,55.861907,9.851947,1150,1650,,1350,,129.002,0.188,39.641,2,10,0,,0,0,0,0,0,1,2
973,Bremen,53.075887,8.807392,965,1650,y,1350,,0.227,0.031,0.0,8,23,1,regional,1,0,0,0,0,1,3
10332,Næstved,55.230661,11.758234,1140,1650,,1350,,137.583,0.129,26.568,2,9,0,,0,0,0,0,0,1,2
19429,,55.859836,9.856721,1150,1650,,1350,,129.308,0.188,39.668,2,10,0,,0,0,0,0,1,1,2
12434,Schmölln,50.895061,12.352613,1238,1650,y,1350,,41.924,0.062,23.041,6,11,0,,0,0,0,0,0,1,2
11343,,52.514304,6.089266,1230,1650,y,1350,,0.529,0.164,0.328,15,50,0,,0,0,0,0,1,1,2
186,Altenburg ,50.985257,12.433309,1205,1650,y,1350,,32.019,0.101,22.108,5,11,0,,0,0,0,0,0,1,2
12428,Lucka,51.097991,12.331588,1331,1650,y,1350,,19.647,3.073,14.745,7,13,0,,1,0,0,0,0,0,2
12433,Ronneburg,50.862872,12.180818,1300,1650,y,1350,,47.617,0.142,21.091,4,12,0,,0,0,0,0,0,1,2
19440,Frederiks Bro,56.156725,10.206894,1300,1650,,1350,,108.125,0.017,0.168,3,8,0,,0,0,1,0,0,1,2
8866,Zwolle,52.51226,6.092754,1230,1650,y,1350,,0.305,0.164,0.0,15,50,1,regional,0,0,0,0,0,1,3
2377,Grafhorst,52.583394,5.933873,1333,1650,y,1350,,1.233,0.093,13.341,11,46,0,,0,0,0,0,0,1,2
12479,Heringen (Helme),51.447056,10.880676,1339,1650,y,1350,,60.86,2.439,0.0,13,43,1,local,0,0,0,0,0,1,2
9683,Varde,55.620437,8.480215,1150,1650,,1350,,137.13,0.025,37.041,2,4,0,,0,0,0,0,0,1,2
19587,,55.329307,8.762924,800,1650,,1350,,100.418,0.023,0.139,3,4,0,,0,0,0,0,1,1,2
3946,København,55.678141,12.572183,1100,1650,,1350,,183.945,0.211,11.347,5,10,0,,0,0,0,0,0,1,2
19444,,56.15642,10.206784,1300,1650,,1350,,108.15,0.017,0.185,3,8,0,,0,0,0,0,0,1,2
1611,Duisburg,51.435337,6.760599,1145,1650,,1350,,0.646,0.081,17.632,19,57,0,,1,1,0,0,0,1,3
2024,Friedland (Vorpommern),53.668776,13.549359,1244,1650,y,1350,,25.133,0.169,48.779,1,1,0,,1,0,0,0,0,1,2
8575,Woldegk,53.458875,13.583439,1236,1650,y,1350,,21.9,0.625,72.092,0,1,0,,0,0,0,0,0,1,2
19563,,54.662982,11.730802,1286,1650,,1350,,76.853,0.087,32.247,2,2,0,,0,0,0,0,1,1,2
8347,Wesenberg,53.281197,12.970588,1250,1650,y,1350,,53.85,0.175,80.874,0,3,0,,0,0,0,0,0,1,2
10765,Bad Liebenwerda,51.516065,13.392922,1301,1650,,1350,,16.581,1.655,73.274,0,3,0,,0,0,0,0,0,1,2
19566,,55.454614,12.181389,1250,1650,,1350,,160.419,0.102,34.684,3,9,0,,0,0,1,0,0,1,2
19536,,52.372948,4.900213,1300,1650,,1350,,0.382,0.12,0.519,10,40,0,,0,1,0,0,0,1,3
10263,Køge,55.456577,12.181445,1250,1650,,1350,,160.637,0.042,34.583,3,9,0,,0,0,0,0,0,1,2
3008,Herzberg (Elster),51.692362,13.235309,1290,1650,,1350,,22.124,0.312,71.302,0,3,0,,0,0,0,0,0,1,2
11709,Roskilde,55.64106,12.080362,1000,1650,,1350,,181.145,0.087,24.541,4,9,0,,1,0,0,0,0,1,2
4604,Lübeck,53.865911,10.685259,1143,1650,y,1350,,0.331,0.128,54.746,0,13,0,,1,0,0,0,0,1,2
7543,Bad Sülze,54.110067,12.660469,1262,1650,y,1350,,33.442,0.601,47.001,1,4,0,,0,0,0,0,0,1,2
6947,Trzcińsko-Zdrój,52.964748,14.607297,1266,1650,,1350,,15.932,0.343,149.643,0,0,0,,0,0,0,0,0,1,2
19573,Knippelsbro,55.67455,12.586951,1100,1650,,1350,,183.289,0.177,10.507,5,10,0,,0,0,0,0,0,1,2
10334,Holbæk,55.717466,11.713137,1240,1650,,1350,,191.481,0.215,0.0,3,10,1,local,0,0,0,0,0,1,2
10698,Malmö,55.606106,13.00055,1250,1650,,1350,,169.947,0.104,16.185,4,9,0,,1,0,0,0,0,1,2
4858,Meldorf,54.089795,9.071814,1227,1559,y,1350,,26.327,1.581,0.0,4,11,1,regional,0,0,0,0,0,1,3
8902,Ribe,55.328145,8.762129,800,1650,,1350,,100.316,0.063,0.0,3,4,1,regional,1,0,0,0,0,1,3
9559,Skive,56.566626,9.026641,1200,1650,,1350,,47.12,0.189,26.893,5,9,0,,0,0,0,0,0,1,2
4181,Laage,53.928641,12.345623,1309,1650,y,1350,,16.878,0.195,69.651,0,3,0,,0,0,0,0,0,1,2
7669,Tessin,54.027749,12.468397,1325,1650,y,1350,,22.159,0.197,60.039,0,4,0,,0,0,0,0,0,1,2
1385,Demmin,53.907722,13.033486,1236,1650,,1350,,4.563,0.117,30.894,1,1,0,,1,0,0,0,0,1,2
10180,Nykøbing Falster ,54.767823,11.866876,1240,1650,,1350,,85.73,0.077,17.686,2,3,0,,0,0,0,0,0,1,2
19612,Store Bro,54.9824,12.282092,1250,1650,,1350,,108.322,0.029,18.379,2,7,0,,0,0,0,1,0,1,2
19588,,55.329004,8.763436,800,1650,,1350,,100.375,0.023,0.126,3,4,0,,0,0,0,0,0,1,2
10350,Nykøbing Sjælland,55.922671,11.670623,1250,1650,,1350,,189.235,0.153,0.0,3,9,1,local,0,0,0,0,0,1,2
11753,Stege,54.98445238,12.2855408,1250,1650,,1350,,108.57,0.129,18.689,2,7,0,,0,0,0,0,0,1,2
12759,,51.919864,4.488007,1340,1650,,1350,,2.651,0.104,10.93,13,32,0,,0,0,0,0,1,1,2
19614,,54.982246,12.283702,1250,1650,,1350,,108.314,0.089,18.454,2,7,0,,0,0,0,0,1,0,2
12464,,52.006932,4.713537,1272,1650,y,1350,,0.014,0.027,0.521,18,33,0,,1,0,0,0,1,1,2
1509,Dömitz,53.141756,11.248841,1259,1650,,1350,,0.169,0.056,11.317,1,11,0,,1,0,0,0,0,1,2
1813,Enschede,52.220592,6.895297,1325,1650,y,1350,,17.554,0.075,10.413,9,63,0,,0,0,0,0,0,1,2
12802,,51.701718,4.863635,1213,1650,,1350,,13.736,0.109,0.319,14,40,0,,1,0,0,0,1,1,2
20307,,51.688541,5.314803,1195,1650,,1350,,3.681,0.383,14.656,15,53,0,,0,0,0,0,0,1,2
3411,Jena ,50.928178,11.588112,1230,1650,y,1350,,67.445,0.049,16.415,8,32,0,,1,0,0,0,0,1,2
1672,Eckartsberga,51.122838,11.560138,1265,1650,y,1350,,55.294,1.052,13.017,9,27,0,,1,0,0,0,0,1,2
8752,Zeitz,51.050307,12.134652,1147,1650,y,1350,,30.14,0.277,0.0,7,16,1,local,0,1,0,0,0,1,3
1676,Eckernförde,54.471387,9.836462,1302,1650,,1350,,17.421,0.406,43.979,1,6,0,,0,0,0,0,0,1,2
6505,Römhild,50.396569,10.538234,1274,1650,y,1350,,78.925,0.136,13.92,8,27,0,,0,0,0,0,0,1,2
7441,Stolberg,51.573295,10.954807,1300,1650,y,1350,,52.159,3.174,13.637,11,43,0,,0,0,0,0,0,1,2
19540,,52.370508,4.900647,1300,1650,,1350,,0.637,0.07,0.618,10,40,0,,0,1,0,0,0,1,3
11896,&#39;s-Gravenzande,52.004091,4.160332,1246,1650,,1350,,11.604,1.52,28.322,4,25,0,,0,0,0,0,0,1,2
6731,Sangerhausen,51.472903,11.297883,1194,1650,y,1350,,36.871,0.16,18.23,11,36,0,,0,0,0,0,0,1,2
561,Bergedorf,53.488919,10.210533,1275,1650,y,1350,,5.041,0.177,15.804,6,15,0,,0,0,0,0,0,1,2
13943,Gützkow,53.937705,13.40964,1200,1650,,1350,,2.618,0.333,17.71,1,1,0,,0,0,0,0,0,1,2
10547,Weimar,50.980945,11.329398,1254,1650,y,1350,,76.128,0.138,21.049,7,33,0,,0,0,0,0,0,1,2
579,Berlin,52.5184,13.407131,1244,1650,y,1350,,0.38,0.117,97.182,0,1,0,,1,1,0,0,0,1,3
1136,Burgsteinfurt,52.147968,7.33943,1299,1650,,1350,,13.306,0.476,19.621,17,61,0,,0,0,0,0,0,1,2
