city_id,comment,time_point,type_market,add_type,plural,unused,uncertainty,range,source
1001,außerdem Wochen- und Jahrmarkt,1939,1,0,0,0,2,0,8
1001,außerdem Wochen- und Jahrmarkt,1939,2,0,0,0,2,0,8
1008,Jl. 2 Leinwandmärkte zu 8 Tagen.,1939,7,0,0,0,2,0,8
1008,Jl. 2 Leinwandmärkte zu 8 Tagen.,1939,7,0,0,0,2,0,8
1009,Marktrecht (Wochen- u. Jahrmarkt) erst in der 2. H. 16. Jh.,1550,1,0,0,0,0,3,8
1009,Marktrecht (Wochen- u. Jahrmarkt) erst in der 2. H. 16. Jh.,1550,2,0,0,0,0,3,8
1013,Jahrmarkt am St-Dominiks.Tage (6.8.) seit 1260,1260,1,0,0,0,0,0,8
1017,E. war schon vor der Stadtgründung als Marktplatz bedeutend,1772,8,0,0,0,2,0,8
1020,"Im 17. Jh. 2 Jahrmärkte, im 18. Jh. 4, im 19. Jh. 3",1600,1,0,0,0,0,4,8
1020,"Im 17. Jh. 2 Jahrmärkte, im 18. Jh. 4, im 19. Jh. 3",1600,1,0,0,0,0,4,8
1020,"Im 17. Jh. 2 Jahrmärkte, im 18. Jh. 4, im 19. Jh. 3",1700,1,0,0,0,0,4,8
1020,"Im 17. Jh. 2 Jahrmärkte, im 18. Jh. 4, im 19. Jh. 3",1700,1,0,0,0,0,4,8
1020,"Im 17. Jh. 2 Jahrmärkte, im 18. Jh. 4, im 19. Jh. 3",1800,11,0,0,0,0,4,8
1023,1701 erlieht die Stadt die Genehmigung zur Abhaltung eines 4. Jahrmarktes.,1701,1,0,0,0,0,0,8
1023,1701 erlieht die Stadt die Genehmigung zur Abhaltung eines 4. Jahrmarktes.,1701,1,0,0,0,2,0,8
1023,1701 erlieht die Stadt die Genehmigung zur Abhaltung eines 4. Jahrmarktes.,1701,1,0,0,0,2,0,8
1023,1701 erlieht die Stadt die Genehmigung zur Abhaltung eines 4. Jahrmarktes.,1701,1,0,0,0,2,0,8
1025,"Großer Ochsenmarkt 1595, 4 Jahrmärkte 1645 erwähnt.",1645,1,0,0,0,2,0,8
1025,"Großer Ochsenmarkt 1595, 4 Jahrmärkte 1645 erwähnt.",1645,1,0,0,0,2,0,8
1025,"Großer Ochsenmarkt 1595, 4 Jahrmärkte 1645 erwähnt.",1645,1,0,0,0,2,0,8
1025,"Großer Ochsenmarkt 1595, 4 Jahrmärkte 1645 erwähnt.",1645,1,0,0,0,2,0,8
1025,"Großer Ochsenmarkt 1595, 4 Jahrmärkte 1645 erwähnt.",1595,3,0,0,0,2,0,8
1031,1561 zwei u. seit 1736 durch Verlegung des Bladiauer Marktes nach H. drei Jahrmärkte.,1560,1,0,0,0,0,0,8
1031,1560 zwei u. seit 1736 durch Verlegung des Bladiauer Marktes nach H. drei Jahrmärkte.,1560,1,0,0,0,0,0,8
1031,1562 zwei u. seit 1736 durch Verlegung des Bladiauer Marktes nach H. drei Jahrmärkte.,1736,1,0,0,0,0,0,8
1032,Jahrmärkte,1939,1,0,1,0,2,0,8
1032,Freier Markt am Sonnabend (jetzt am Freitag Wochenmarkt.,1939,2,0,0,0,2,0,8
1034,Seit 1583: 2 freie Jahrmärkte und 1 freier Wochenmarkt,1583,1,0,0,0,0,0,8
1034,Seit 1583: 2 freie Jahrmärkte und 1 freier Wochenmarkt,1583,1,0,0,0,0,0,8
1034,Seit 1583: 2 freie Jahrmärkte und 1 freier Wochenmarkt,1583,2,0,0,0,0,0,8
1038,"Als Ersatz dafür gab das Gründungspriv. der Stadt das Marktrecht zur Förderung des Binnenverkehrs, es erstreckte sich auf Jahr- u. Wochenmärkte, dazu noch 3 Märkte am Montag vor Ostern, Pfingsten u. Weihnachten.; Stadtpriv. von Gr. Kurf. 1642 erteilt.",1642,1,0,0,0,0,0,"8, 4"
1038,"Als Ersatz dafür gab das Gründungspriv. der Stadt das Marktrecht zur Förderung des Binnenverkehrs, es erstreckte sich auf Jahr- u. Wochenmärkte, dazu noch 3 Märkte am Montag vor Ostern, Pfingsten u. Weihnachten.; Stadtpriv. von Gr. Kurf. 1642 erteilt.",1642,1,0,1,0,0,0,"8, 4"
1038,"Als Ersatz dafür gab das Gründungspriv. der Stadt das Marktrecht zur Förderung des Binnenverkehrs, es erstreckte sich auf Jahr- u. Wochenmärkte, dazu noch 3 Märkte am Montag vor Ostern, Pfingsten u. Weihnachten.; Stadtpriv. von Gr. Kurf. 1642 erteilt.",1642,1,0,0,0,0,0,"8, 4"
1038,"Als Ersatz dafür gab das Gründungspriv. der Stadt das Marktrecht zur Förderung des Binnenverkehrs, es erstreckte sich auf Jahr- u. Wochenmärkte, dazu noch 3 Märkte am Montag vor Ostern, Pfingsten u. Weihnachten.; Stadtpriv. von Gr. Kurf. 1642 erteilt.",1642,1,0,0,0,0,0,"8, 4"
1038,"Als Ersatz dafür gab das Gründungspriv. der Stadt das Marktrecht zur Förderung des Binnenverkehrs, es erstreckte sich auf Jahr- u. Wochenmärkte, dazu noch 3 Märkte am Montag vor Ostern, Pfingsten u. Weihnachten.; Stadtpriv. von Gr. Kurf. 1642 erteilt.",1642,2,0,1,0,0,0,"8, 4"
1039,"Vor 1566: 1, danach 2 Jahrmärkte.",1566,1,0,0,0,0,0,8
1039,"Vor 1566: 1, danach 2 Jahrmärkte.",1566,1,0,0,0,2,0,8
1043,Verleihung des Marktrechtes durch Hz. Albrecht I. 1560,1560,8,0,0,0,0,0,4
1050,Ackerbürgerstadt u. Marktort für ländl. Umgebung.,1939,8,0,0,0,2,0,8
1055,Bedeutende Jahr- u. Wochenmärkte.,1939,1,0,1,0,2,0,8
1055,Bedeutende Jahr- u. Wochenmärkte.,1939,2,0,1,0,2,0,8
1057,1514 Verleihung eines Jahrmarkts,1514,1,0,0,0,0,0,3
1057,Verleihung des Stadtpriv. durch Hz. Georg Friedrich 1585 (….) Das Stadtrecht umschloß das Recht zum Halten eines Wochenmarkts,1585,2,0,0,0,0,0,4
1061,Handwerker u. 2 Jahrmärkte (16. u. 17. Jh.),1500,1,0,0,0,0,4,3
1061,Handwerker u. 2 Jahrmärkte (16. u. 17. Jh.),1600,1,0,0,0,0,4,3
1072,1662 Festsetzung von 2 Jahrmärkten im Frühjahr u. Herbst.,1662,1,0,0,0,0,0,8
1072,1662 Festsetzung von 2 Jahrmärkten im Frühjahr u. Herbst.,1662,1,0,0,0,0,0,8
1073,Marktort für die umliegenden Dörfer,1939,8,0,0,0,2,0,8
1074,"Gegen E. der Ordenszeit bildete sich ein stattl. Marktflecken.; Infolge der Säkularisierung des verbliebenen Ordensstaates im Zuge der Reformation im Jahre 1525 und seiner Umwandlung in ein weltliches Herzogtum, übte der Orden in Preußen und nach 1561 in Livland keinen nennenswerten Einfluss mehr aus. ",1525,8,0,0,0,2,0,wiki
1078,Jahrmarkt nächst dem Königsberger der bedeutendste im ö. Preußenland,1939,1,0,0,0,2,0,8
1078,Pferdemarkt seit dem 19. Jh.,1800,3,0,0,0,0,4,8
1081,"Früher 2, nach 1740: 3 Jahrmärkte, Rückgang seit E. 18. Jh.",1740,1,0,0,0,2,0,8
1081,"Früher 2, nach 1740: 3 Jahrmärkte, Rückgang seit E. 18. Jh.",1740,1,0,0,0,2,0,8
1081,"Früher 2, nach 1740: 3 Jahrmärkte, Rückgang seit E. 18. Jh.",1740,1,0,0,0,0,0,8
2001,"Pferdemarkt am Montag der Woche, in die Kreuzerhöhung fällt, u. an den übrigen Tagen dieser Woche Kram- u. Wollmarkt",1700,3,0,0,0,0,4,8
2001,"Geblieben sind der Jahrmarkt im Sept., 2 Rindviehmärkte an 2 aufeinanderfolgenden Sonnabenden im Okt. u. 3 Pferdemärkte an je 1 Tag im März, Juli u. Sept.; Kreuzerhöhung ist der Name eines christlichen Festes, das im katholischen und orthodoxen liturgischen Kalender auf den 14. September fällt.",1939,3,0,0,0,2,0,wiki
2001,"Geblieben sind der Jahrmarkt im Sept., 2 Rindviehmärkte an 2 aufeinanderfolgenden Sonnabenden im Okt. u. 3 Pferdemärkte an je 1 Tag im März, Juli u. Sept.; Kreuzerhöhung ist der Name eines christlichen Festes, das im katholischen und orthodoxen liturgischen Kalender auf den 14. September fällt.",1939,3,0,0,0,2,0,wiki
2001,"Geblieben sind der Jahrmarkt im Sept., 2 Rindviehmärkte an 2 aufeinanderfolgenden Sonnabenden im Okt. u. 3 Pferdemärkte an je 1 Tag im März, Juli u. Sept.; Kreuzerhöhung ist der Name eines christlichen Festes, das im katholischen und orthodoxen liturgischen Kalender auf den 14. September fällt.",1939,3,0,0,0,2,0,wiki
2001,"Pferdemarkt am Montag der Woche, in die Kreuzerhöhung fällt, u. an den übrigen Tagen dieser Woche Kram- u. Wollmarkt",1700,4,0,0,0,0,4,8
2001,Im 18. Jh. Saat- u. Krammarkt am Mittwoch nach Reminiszere bis Sonnabend danach,1700,4,0,0,0,0,4,8
2001,dazu noch im Juni u. Okt. je 1 Tag Wollmarkt u. an 3 aufeinanderfolgenden Sonnabenden im Okt. Viehmarkt.,1700,7,0,0,0,0,4,8
2001,dazu noch im Juni u. Okt. je 1 Tag Wollmarkt u. an 3 aufeinanderfolgenden Sonnabenden im Okt. Viehmarkt.,1700,7,0,0,0,0,4,8
2001,dazu noch im Juni u. Okt. je 1 Tag Wollmarkt u. an 3 aufeinanderfolgenden Sonnabenden im Okt. Viehmarkt.,1700,9,0,0,0,0,4,8
2001,dazu noch im Juni u. Okt. je 1 Tag Wollmarkt u. an 3 aufeinanderfolgenden Sonnabenden im Okt. Viehmarkt.,1700,9,0,0,0,0,4,8
2001,dazu noch im Juni u. Okt. je 1 Tag Wollmarkt u. an 3 aufeinanderfolgenden Sonnabenden im Okt. Viehmarkt.,1700,9,0,0,0,0,4,8
2001,"Geblieben sind der Jahrmarkt im Sept., 2 Rindviehmärkte an 2 aufeinanderfolgenden Sonnabenden im Okt. u. 3 Pferdemärkte an je 1 Tag im März, Juli u. Sept.; Kreuzerhöhung ist der Name eines christlichen Festes, das im katholischen und orthodoxen liturgischen Kalender auf den 14. September fällt.",1939,13,0,0,0,2,0,wiki
2001,"Geblieben sind der Jahrmarkt im Sept., 2 Rindviehmärkte an 2 aufeinanderfolgenden Sonnabenden im Okt. u. 3 Pferdemärkte an je 1 Tag im März, Juli u. Sept.; Kreuzerhöhung ist der Name eines christlichen Festes, das im katholischen und orthodoxen liturgischen Kalender auf den 14. September fällt.",1939,13,0,0,0,2,0,wiki
2001,"Geblieben sind der Jahrmarkt im Sept., 2 Rindviehmärkte an 2 aufeinanderfolgenden Sonnabenden im Okt. u. 3 Pferdemärkte an je 1 Tag im März, Juli u. Sept.; Kreuzerhöhung ist der Name eines christlichen Festes, das im katholischen und orthodoxen liturgischen Kalender auf den 14. September fällt.",1939,14,0,0,0,2,0,wiki
2001,"Geblieben sind der Jahrmarkt im Sept., 2 Rindviehmärkte an 2 aufeinanderfolgenden Sonnabenden im Okt. u. 3 Pferdemärkte an je 1 Tag im März, Juli u. Sept.; Kreuzerhöhung ist der Name eines christlichen Festes, das im katholischen und orthodoxen liturgischen Kalender auf den 14. September fällt.",1939,17,0,0,0,2,0,wiki
2001,"Geblieben sind der Jahrmarkt im Sept., 2 Rindviehmärkte an 2 aufeinanderfolgenden Sonnabenden im Okt. u. 3 Pferdemärkte an je 1 Tag im März, Juli u. Sept.; Kreuzerhöhung ist der Name eines christlichen Festes, das im katholischen und orthodoxen liturgischen Kalender auf den 14. September fällt.",1939,17,0,0,0,2,0,wiki
2004,Ab 1582 Vieh- und Pferdemarkt,1582,3,0,0,0,0,0,8
2007,Jahrmarkt 1563 bestätigt.,1563,1,0,0,0,2,0,8
2008,Märkte am Montag nach Trinitatis u. Montag nach Mariä Geburt.,1939,1,0,0,0,2,0,8
2008,Märkte am Montag nach Trinitatis u. Montag nach Mariä Geburt.,1939,1,0,0,0,2,0,8
2009,Jahrmärkte seit M. 13. Jh.; Marktsiedlung seit 1241 auf Grund des dem Kloster von Fürsten Witzlaw I. von Rügen (1218-49) u. vom Hz. Wartislaw III. von Pommern (1219-64) verliehenen Rechtes zur Abhaltung von Märkten. ,1200,1,0,1,0,0,4,8
2009,"Jakobimarkt (25.7.) seit 1524, vielleicht schon früher, Marktinimarkt (A. Nov.)",1524,1,0,0,0,2,0,8
2015,3 Jahrmärkte 1639,1639,1,0,0,0,2,0,8
2015,3 Jahrmärkte 1639,1639,1,0,0,0,2,0,8
2015,3 Jahrmärkte 1639,1639,1,0,0,0,2,0,8
2016,Der letzte Jahrmarkt 1906,1906,1,0,0,0,2,0,8
2016,3 Kram- u. Viehmärkte bis zur 2. H. 19. Jh,1850,10,0,0,0,2,3,8
2016,3 Kram- u. Viehmärkte bis zur 2. H. 19. Jh,1850,10,0,0,0,2,3,8
2016,3 Kram- u. Viehmärkte bis zur 2. H. 19. Jh,1850,10,0,0,0,2,3,8
2016,Der letzte Jahrmarkt 1906,1906,11,0,0,0,0,0,8
2019,Bereits Bogislaw X. hatte der Stadt 1505 ein Jahrmarktspriv. verliehen.,1505,1,0,0,0,0,0,8
2019,Für die Ackerbürgerstadt erlangten die jl. Vieh- u. Wollmärkte eine größere Bedeutung. ,1939,3,0,1,0,2,0,8
2019,Für die Ackerbürgerstadt erlangten die jl. Vieh- u. Wollmärkte eine größere Bedeutung. ,1939,7,0,1,0,2,0,8
2019,Heute Oktober-Jahrmarkt u. wöchentl. Kram- u. Viehmärkte.,1939,10,0,0,0,2,0,8
2020,"Der schwed. Staatskalender verzeichnet für die M. 18. Jh. 3 Jahrmärkte., Kram- u. Viehmärkte.",1750,1,0,0,0,2,3,8
2020,"Der schwed. Staatskalender verzeichnet für die M. 18. Jh. 3 Jahrmärkte., Kram- u. Viehmärkte.",1750,1,0,0,0,0,3,8
2020,"Der schwed. Staatskalender verzeichnet für die M. 18. Jh. 3 Jahrmärkte., Kram- u. Viehmärkte.",1750,1,0,0,0,0,3,8
2020,"Der schwed. Staatskalender verzeichnet für die M. 18. Jh. 3 Jahrmärkte., Kram- u. Viehmärkte.",1750,10,0,1,0,0,3,8
2022,1159 Markt u. Krum bei der castrum Uznam,1159,8,0,0,0,0,0,3
2023,"Wartislaw I., Hz. von Pommern, eroberte 1123 den wend. Burg- u. Marktflecken W.",1123,8,0,0,0,2,0,4
3002,1510 Verleihung eines weiteren Pferdemarktes,1510,3,0,0,0,0,0,8a neu
3002,"Im 17. Jh. 4 Krammärkte, 1 Pferdemarkt",1600,4,0,0,0,0,4,8
3002,"Im 17. Jh. 4 Krammärkte, 1 Pferdemarkt",1600,4,0,0,0,0,4,8
3002,"Im 17. Jh. 4 Krammärkte, 1 Pferdemarkt",1600,4,0,0,0,0,4,8
3002,"Im 17. Jh. 4 Krammärkte, 1 Pferdemarkt",1600,4,0,0,0,0,4,8
3002,"1499 Verleihung eines Jahr-, Pferde- u. Viehmarktes um Jakobi",1499,9,0,0,0,0,0,8a neu
3002,"Im 17. Jh. 4 Krammärkte, 1 Pferdemarkt",1600,13,0,0,0,0,4,8
3003,"Hz. Johann Friedrich bewidmete das ""Städtlein Berwold"" 1569 u. 1592 mit 2 Jahrmärkten, denen 1597 ein dritter, dann ein vierter u. 1766 der fünfte hinzugefügt wurde.",1569,1,0,0,0,0,0,8
3003,"Hz. Johann Friedrich bewidmete das ""Städtlein Berwold"" 1569 u. 1592 mit 2 Jahrmärkten, denen 1597 ein dritter, dann ein vierter u. 1766 der fünfte hinzugefügt wurde.",1592,1,0,0,0,0,0,8
3003,"Hz. Johann Friedrich bewidmete das ""Städtlein Berwold"" 1569 u. 1592 mit 2 Jahrmärkten, denen 1597 ein dritter, dann ein vierter u. 1766 der fünfte hinzugefügt wurde.",1597,1,0,0,0,0,0,8
3003,"Hz. Johann Friedrich bewidmete das ""Städtlein Berwold"" 1569 u. 1592 mit 2 Jahrmärkten, denen 1597 ein dritter, dann ein vierter u. 1766 der fünfte hinzugefügt wurde.",1597,1,0,0,0,1,0,8
3003,"Hz. Johann Friedrich bewidmete das ""Städtlein Berwold"" 1569 u. 1592 mit 2 Jahrmärkten, denen 1597 ein dritter, dann ein vierter u. 1766 der fünfte hinzugefügt wurde.",1766,1,0,0,0,0,0,8
3004,"Seit 1578 hatte die Stadt das Recht auf 3 Jahrmärkte, 1719 bestätigt, im Laufe des Jh. eingegangen",1578,1,0,0,0,0,0,8a neu
3004,"Seit 1578 hatte die Stadt das Recht auf 3 Jahrmärkte, 1719 bestätigt, im Laufe des Jh. eingegangen",1578,1,0,0,0,0,0,8a neu
3004,"Seit 1578 hatte die Stadt das Recht auf 3 Jahrmärkte, 1719 bestätigt, im Laufe des Jh. eingegangen",1578,1,0,0,0,0,0,8a neu
3004,"Erste Erwähnung in einer Urk. Hz. Barnims I. von 1234, in der dieser dem Templerorden gestattete, in der Stadt B. freien Markt zu halten und im Lande B. das brandenb. Recht zu üben.",1234,8,0,0,0,0,0,8
3004,"Seit 1578 hatte die Stadt das Recht auf 3 Jahrmärkte, 1719 bestätigt, im Laufe des Jh. eingegangen",1700,11,0,0,0,0,4,8a neu
3004,"Seit 1578 hatte die Stadt das Recht auf 3 Jahrmärkte, 1719 bestätigt, im Laufe des Jh. eingegangen",1700,11,0,0,0,0,4,8a neu
3004,"Seit 1578 hatte die Stadt das Recht auf 3 Jahrmärkte, 1719 bestätigt, im Laufe des Jh. eingegangen",1700,11,0,0,0,0,4,8a neu
3005,Ende des 18. Jh. 5 Jahrmärkte,1775,1,0,0,0,0,2,8a neu
3005,Ende des 18. Jh. 5 Jahrmärkte,1775,1,0,0,0,0,2,8a neu
3005,Ende des 18. Jh. 5 Jahrmärkte,1775,1,0,0,0,0,2,8a neu
3005,Ende des 18. Jh. 5 Jahrmärkte,1775,1,0,0,0,0,2,8a neu
3005,Ende des 18. Jh. 5 Jahrmärkte,1775,1,0,0,0,0,2,8a neu
3006,Noch bis in die neuere Zeit haben die Viehmärkte (bes. Pferdemärkte) B.s Ruf weit hinausgetragen.,1939,3,0,1,0,2,0,8
3007,"Im 18. Jh. 4 Kram-, Roß- u. Viehmärkte",1700,10,0,0,0,0,4,8a neu
3007,"Im 18. Jh. 4 Kram-, Roß- u. Viehmärkte",1700,10,0,0,0,0,4,8a neu
3007,"Im 18. Jh. 4 Kram-, Roß- u. Viehmärkte",1700,10,0,0,0,0,4,8a neu
3007,"Im 18. Jh. 4 Kram-, Roß- u. Viehmärkte",1700,10,0,0,0,0,4,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,7,0,0,0,0,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,7,0,0,0,1,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,7,0,0,0,0,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,9,0,0,0,1,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,9,0,0,0,1,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,9,0,0,0,1,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,9,0,0,0,1,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,9,0,0,0,1,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,9,0,0,0,1,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,10,0,0,0,0,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,10,0,0,0,0,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,10,0,0,0,0,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,10,0,0,0,0,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,10,0,0,0,0,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,10,0,0,0,0,1,8a neu
3008,"Um 1780 7 Kram- u. Viehmärkte, 2 Wollmärkte, nach 1780 6 Jahr- u. Viehmärkte, ein Honig- u. 2 Wollmärkte",1780,10,0,0,0,0,1,8a neu
3009,Um 1840 5 Kram- u. 3 Viehmärkte,1840,3,0,0,0,0,1,8a neu
3009,Um 1840 5 Kram- u. 3 Viehmärkte,1840,3,0,0,0,0,1,8a neu
3009,Um 1840 5 Kram- u. 3 Viehmärkte,1840,3,0,0,0,0,1,8a neu
3009,Um 1840 5 Kram- u. 3 Viehmärkte,1840,4,0,0,0,0,1,8a neu
3009,Um 1840 5 Kram- u. 3 Viehmärkte,1840,4,0,0,0,0,1,8a neu
3009,Um 1840 5 Kram- u. 3 Viehmärkte,1840,4,0,0,0,0,1,8a neu
3009,Um 1840 5 Kram- u. 3 Viehmärkte,1840,4,0,0,0,0,1,8a neu
3009,Um 1840 5 Kram- u. 3 Viehmärkte,1840,4,0,0,0,0,1,8a neu
3009,Ende der 1930er Jahre 4 Krammärkte,1939,13,0,0,0,2,2,8a neu
3009,Ende der 1930er Jahre 4 Krammärkte,1939,13,0,0,0,2,2,8a neu
3009,Ende der 1930er Jahre 4 Krammärkte,1939,13,0,0,0,2,2,8a neu
3009,Ende der 1930er Jahre 4 Krammärkte,1939,14,0,0,0,2,2,8a neu
3010,"Marktprivileg für 3 Jahrmärkte 1577, 1589 4. Jahrmarkt verliehen; 1645 zwei weitere Jahrmärkte bewilligt, 1649 bestätigt.",1577,1,0,0,0,0,0,8a neu
3010,"Marktprivileg für 3 Jahrmärkte 1577, 1589 4. Jahrmarkt verliehen; 1645 zwei weitere Jahrmärkte bewilligt, 1649 bestätigt.",1577,1,0,0,0,0,0,8a neu
3010,"Marktprivileg für 3 Jahrmärkte 1577, 1589 4. Jahrmarkt verliehen; 1645 zwei weitere Jahrmärkte bewilligt, 1649 bestätigt.",1577,1,0,0,0,0,0,8a neu
3010,"Marktprivileg für 3 Jahrmärkte 1577, 1589 4. Jahrmarkt verliehen; 1645 zwei weitere Jahrmärkte bewilligt, 1649 bestätigt.",1589,1,0,0,0,0,0,8a neu
3010,"Marktprivileg für 3 Jahrmärkte 1577, 1589 4. Jahrmarkt verliehen; 1645 zwei weitere Jahrmärkte bewilligt, 1649 bestätigt.",1645,1,0,0,0,0,0,8a neu
3010,"Marktprivileg für 3 Jahrmärkte 1577, 1589 4. Jahrmarkt verliehen; 1645 zwei weitere Jahrmärkte bewilligt, 1649 bestätigt.",1645,1,0,0,0,0,0,8a neu
3010,"1654 Verleihung von drei Jahrmärkten an die Neustadt, die nach der Vereinigung der Städte bestehen blieben.",1654,1,0,0,0,0,0,8a neu
3010,"1654 Verleihung von drei Jahrmärkten an die Neustadt, die nach der Vereinigung der Städte bestehen blieben.",1654,1,0,0,0,0,0,8a neu
3010,"1654 Verleihung von drei Jahrmärkten an die Neustadt, die nach der Vereinigung der Städte bestehen blieben.",1654,1,0,0,0,0,0,8a neu
3011,"1566 2 Jahrmärkte, 1756 5 Jahrmärkte. 1800: 5 Kram-, Vieh- und Wollmärkte",1566,1,0,0,0,0,0,8a neu
3011,"1566 2 Jahrmärkte, 1756 5 Jahrmärkte. 1800: 5 Kram-, Vieh- und Wollmärkte",1566,1,0,0,0,0,0,8a neu
3011,"1566 2 Jahrmärkte, 1756 5 Jahrmärkte. 1800: 5 Kram-, Vieh- und Wollmärkte",1756,1,0,0,0,0,0,8a neu
3011,"1566 2 Jahrmärkte, 1756 5 Jahrmärkte. 1800: 5 Kram-, Vieh- und Wollmärkte",1756,1,0,0,0,0,0,8a neu
3011,"1566 2 Jahrmärkte, 1756 5 Jahrmärkte. 1800: 5 Kram-, Vieh- und Wollmärkte",1756,1,0,0,0,0,0,8a neu
3011,"1566 2 Jahrmärkte, 1756 5 Jahrmärkte. 1800: 5 Kram-, Vieh- und Wollmärkte",1800,10,0,0,0,0,0,8a neu
3011,"1566 2 Jahrmärkte, 1756 5 Jahrmärkte. 1800: 5 Kram-, Vieh- und Wollmärkte",1800,10,0,0,0,0,0,8a neu
3011,"1566 2 Jahrmärkte, 1756 5 Jahrmärkte. 1800: 5 Kram-, Vieh- und Wollmärkte",1800,10,0,0,0,0,0,8a neu
3011,"1566 2 Jahrmärkte, 1756 5 Jahrmärkte. 1800: 5 Kram-, Vieh- und Wollmärkte",1800,10,0,0,0,0,0,8a neu
3011,"1566 2 Jahrmärkte, 1756 5 Jahrmärkte. 1800: 5 Kram-, Vieh- und Wollmärkte",1800,10,0,0,0,0,0,8a neu
3012,1800: 4 Kram- und Viehmärkte,1800,10,0,0,0,0,0,8a neu
3012,1800: 4 Kram- und Viehmärkte,1800,10,0,0,0,0,0,8a neu
3012,1800: 4 Kram- und Viehmärkte,1800,10,0,0,0,0,0,8a neu
3012,1800: 4 Kram- und Viehmärkte,1800,10,0,0,0,0,0,8a neu
3013,"Noch heute jl. 2 Pferdemärkte, 4 Pferde- u. Rindviehmärkte, 2 Jahrmärkte",1939,1,0,0,0,2,0,8
3013,"Noch heute jl. 2 Pferdemärkte, 4 Pferde- u. Rindviehmärkte, 2 Jahrmärkte",1939,1,0,0,0,2,0,8
3013,"Noch heute jl. 2 Pferdemärkte, 4 Pferde- u. Rindviehmärkte, 2 Jahrmärkte",1939,3,0,0,0,2,0,8
3013,"Noch heute jl. 2 Pferdemärkte, 4 Pferde- u. Rindviehmärkte, 2 Jahrmärkte",1939,3,0,0,0,2,0,8
3013,"Noch heute jl. 2 Pferdemärkte, 4 Pferde- u. Rindviehmärkte, 2 Jahrmärkte",1939,3,0,0,0,2,0,8
3013,"Noch heute jl. 2 Pferdemärkte, 4 Pferde- u. Rindviehmärkte, 2 Jahrmärkte",1939,3,0,0,0,2,0,8
3013,"Noch heute jl. 2 Pferdemärkte, 4 Pferde- u. Rindviehmärkte, 2 Jahrmärkte",1939,3,0,0,0,2,0,8
3013,"Noch heute jl. 2 Pferdemärkte, 4 Pferde- u. Rindviehmärkte, 2 Jahrmärkte",1939,3,0,0,0,2,0,8
3013,"1800: 5 Kram-, Vieh- u. Pferdemärkte",1800,10,0,0,0,0,0,8a neu
3013,"1800: 5 Kram-, Vieh- u. Pferdemärkte",1800,10,0,0,0,0,0,8a neu
3013,"1800: 5 Kram-, Vieh- u. Pferdemärkte",1800,10,0,0,0,0,0,8a neu
3013,"1800: 5 Kram-, Vieh- u. Pferdemärkte",1800,10,0,0,0,0,0,8a neu
